Player_URL,Name,Team_URL,Team,Age,Position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/312580/Show/Toni-Lato,Toni Lato,https://www.whoscored.com/Teams/51/Show/Spain-Mallorca,"Mallorca, ",26,",  D(L),M(L)  ",16(12),1545	,-	,1	,3	,-	,0.2	,77.5	,0.4	,-	,6.43
https://www.whoscored.com/Players/447631/Show/C%C3%A9sar-Montes,César Montes,https://www.whoscored.com/Teams/1799/Show/Spain-Almeria,"Almeria, ",27,",  D(C)  ",21,1792	,-	,-	,5	,-	,0.6	,77.7	,2.9	,-	,6.43
https://www.whoscored.com/Players/388665/Show/Largie-Ramazani,Largie Ramazani,https://www.whoscored.com/Teams/1799/Show/Spain-Almeria,"Almeria, ",23,",  AM(L),FW  ",16(13),1561	,3	,5	,7	,2	,1.4	,64.4	,0.2	,2	,6.43
https://www.whoscored.com/Players/353783/Show/%C3%93scar-Rodr%C3%ADguez,Óscar Rodríguez,https://www.whoscored.com/Teams/819/Show/Spain-Getafe,"Getafe, ",26,",  AM(CLR),FW  ",9(15),965	,2	,1	,9	,-	,1.4	,77.4	,0.4	,1	,6.42
https://www.whoscored.com/Players/497564/Show/Samu-Omorodion,Samu Omorodion,https://www.whoscored.com/Teams/60/Show/Spain-Deportivo-Alaves,"Deportivo Alaves, ",20,",  FW  ",21(13),1922	,8	,1	,6	,-	,1.9	,72.5	,1.8	,1	,6.42
https://www.whoscored.com/Players/294123/Show/Gerard-Gumbau,Gerard Gumbau,https://www.whoscored.com/Teams/925/Show/Spain-Granada,"Granada, ",29,",  DMC  ",31(4),2685	,-	,3	,12	,-	,1.3	,77.5	,0.7	,-	,6.42
https://www.whoscored.com/Players/381673/Show/Jon-Moncayola,Jon Moncayola,https://www.whoscored.com/Teams/131/Show/Spain-Osasuna,"Osasuna, ",26,",  D(R),M(CR)  ",21(12),1803	,1	,3	,2	,1	,0.5	,81.6	,0.5	,-	,6.42
https://www.whoscored.com/Players/107567/Show/Darwin-Mach%C3%ADs,Darwin Machís,https://www.whoscored.com/Teams/1354/Show/Spain-Cadiz,"Cadiz, ",31,",  AM(LR)  ",10(11),785	,4	,-	,-	,1	,1	,71.7	,0.2	,-	,6.41
https://www.whoscored.com/Players/344639/Show/Omar-Alderete,Omar Alderete,https://www.whoscored.com/Teams/819/Show/Spain-Getafe,"Getafe, ",27,",  D(C)  ",25(7),2197	,-	,1	,8	,1	,0.8	,65.1	,1.7	,1	,6.41
https://www.whoscored.com/Players/379228/Show/Abner-Vin%C3%ADcius,Abner Vinícius,https://www.whoscored.com/Teams/54/Show/Spain-Real-Betis,"Real Betis, ",24,",  D(L),M(L)  ",15(8),1398	,-	,1	,3	,-	,0.2	,81	,0.6	,-	,6.41
https://www.whoscored.com/Players/109811/Show/Roger-Mart%C3%AD,Roger Martí,https://www.whoscored.com/Teams/1354/Show/Spain-Cadiz,"Cadiz, ",33,",  FW  ",18(5),1369	,2	,3	,3	,-	,1.4	,67.8	,0.8	,2	,6.41
https://www.whoscored.com/Players/317630/Show/Djibril-Sow,Djibril Sow,https://www.whoscored.com/Teams/67/Show/Spain-Sevilla,"Sevilla, ",27,",  M(C)  ",18(6),1470	,1	,1	,5	,-	,0.8	,85.8	,0.6	,-	,6.41
https://www.whoscored.com/Players/273229/Show/Cyle-Larin,Cyle Larin,https://www.whoscored.com/Teams/51/Show/Spain-Mallorca,"Mallorca, ",29,",  AM(LR),FW  ",20(15),1827	,3	,2	,8	,-	,2	,64.7	,2.4	,-	,6.41
https://www.whoscored.com/Players/281272/Show/Ianis-Hagi,Ianis Hagi,https://www.whoscored.com/Teams/60/Show/Spain-Deportivo-Alaves,"Deportivo Alaves, ",25,",  AM(CLR)  ",8(14),798	,-	,2	,3	,-	,1.2	,74.2	,0.6	,-	,6.41
https://www.whoscored.com/Players/33590/Show/%C3%89tienne-Capoue,Étienne Capoue,https://www.whoscored.com/Teams/839/Show/Spain-Villarreal,"Villarreal, ",35,",  D(C),M(CL)  ",15(17),1443	,1	,1	,8	,-	,0.4	,86.8	,0.7	,-	,6.40
https://www.whoscored.com/Players/362421/Show/Fran-Beltr%C3%A1n,Fran Beltrán,https://www.whoscored.com/Teams/62/Show/Spain-Celta-Vigo,"Celta Vigo, ",25,",  DMC  ",28(5),2437	,-	,-	,2	,-	,0.6	,87.4	,0.4	,-	,6.40
https://www.whoscored.com/Players/140771/Show/Jaime-Mata,Jaime Mata,https://www.whoscored.com/Teams/819/Show/Spain-Getafe,"Getafe, ",35,",  AM(L),FW  ",22(13),1794	,5	,1	,8	,1	,0.9	,68.9	,1.5	,2	,6.40
https://www.whoscored.com/Players/400185/Show/Arsen-Zakharyan,Arsen Zakharyan,https://www.whoscored.com/Teams/68/Show/Spain-Real-Sociedad,"Real Sociedad, ",21,",  M(CLR)  ",15(14),1231	,1	,2	,1	,-	,1.1	,77.1	,0.4	,-	,6.40
https://www.whoscored.com/Players/9270/Show/Abd%C3%B3n-Prats,Abdón Prats,https://www.whoscored.com/Teams/51/Show/Spain-Mallorca,"Mallorca, ",31,",  FW  ",11(23),1259	,6	,1	,3	,-	,1	,56.7	,1.2	,-	,6.40
https://www.whoscored.com/Players/90780/Show/Oriol-Romeu,Oriol Romeu,https://www.whoscored.com/Teams/65/Show/Spain-Barcelona,"Barcelona, ",32,",  DMC  ",11(17),932	,-	,1	,4	,-	,0.4	,89.5	,0.5	,-	,6.39
https://www.whoscored.com/Players/433972/Show/M%C3%A1ximo-Perrone,Máximo Perrone,https://www.whoscored.com/Teams/838/Show/Spain-Las-Palmas,"Las Palmas, ",21,",  DMC  ",20(9),1631	,-	,-	,6	,-	,0.2	,90.4	,0.2	,-	,6.39
https://www.whoscored.com/Players/425092/Show/Antonio-S%C3%A1nchez,Antonio Sánchez,https://www.whoscored.com/Teams/51/Show/Spain-Mallorca,"Mallorca, ",27,",  D(R),M(CR)  ",21(8),1465	,3	,1	,3	,-	,0.8	,73.5	,0.2	,-	,6.39
https://www.whoscored.com/Players/69965/Show/Jaume-Costa,Jaume Costa,https://www.whoscored.com/Teams/51/Show/Spain-Mallorca,"Mallorca, ",36,",  D(LR),M(L)  ",19(11),1684	,-	,1	,7	,-	,0.2	,77.3	,0.5	,-	,6.39
https://www.whoscored.com/Players/480619/Show/Unai-G%C3%B3mez,Unai Gómez,https://www.whoscored.com/Teams/53/Show/Spain-Athletic-Club,"Athletic Club, ",21,",  AM(C)  ",9(16),870	,2	,-	,1	,-	,0.6	,79.9	,0.5	,-	,6.38
https://www.whoscored.com/Players/101084/Show/Dimitri-Foulquier,Dimitri Foulquier,https://www.whoscored.com/Teams/55/Show/Spain-Valencia,"Valencia, ",31,",  D(CLR),M(R)  ",19(14),1835	,-	,-	,3	,-	,0.2	,72.9	,0.3	,-	,6.38
https://www.whoscored.com/Players/422873/Show/Tasos-Douvikas,Tasos Douvikas,https://www.whoscored.com/Teams/62/Show/Spain-Celta-Vigo,"Celta Vigo, ",24,",  AM(R),FW  ",7(25),886	,7	,1	,2	,-	,0.8	,63.4	,1.1	,1	,6.38
https://www.whoscored.com/Players/276819/Show/Javi-Mu%C3%B1oz,Javi Muñoz,https://www.whoscored.com/Teams/838/Show/Spain-Las-Palmas,"Las Palmas, ",29,",  M(C)  ",30(7),2648	,2	,3	,6	,-	,1	,81.9	,0.2	,-	,6.37
https://www.whoscored.com/Players/331255/Show/Marc-Cardona,Marc Cardona,https://www.whoscored.com/Teams/838/Show/Spain-Las-Palmas,"Las Palmas, ",29,",  FW  ",6(20),724	,4	,1	,4	,-	,0.8	,76.1	,0.3	,-	,6.37
https://www.whoscored.com/Players/99911/Show/William-Carvalho,William Carvalho,https://www.whoscored.com/Teams/54/Show/Spain-Real-Betis,"Real Betis, ",32,",  M(C)  ",4(18),673	,1	,3	,2	,-	,0.4	,89.2	,0.4	,-	,6.36
https://www.whoscored.com/Players/16942/Show/%C3%93scar-Trejo,Óscar Trejo,https://www.whoscored.com/Teams/64/Show/Spain-Rayo-Vallecano,"Rayo Vallecano, ",36,",  M(CLR),FW  ",19(12),1385	,-	,-	,4	,1	,0.6	,84.9	,0.5	,-	,6.35
https://www.whoscored.com/Players/448468/Show/Pep-Chavarr%C3%ADa,Pep Chavarría,https://www.whoscored.com/Teams/64/Show/Spain-Rayo-Vallecano,"Rayo Vallecano, ",26,",  D(L)  ",13(10),1166	,1	,1	,3	,1	,0.5	,80	,0.6	,1	,6.35
https://www.whoscored.com/Players/77922/Show/Iker-Muniain,Iker Muniain,https://www.whoscored.com/Teams/53/Show/Spain-Athletic-Club,"Athletic Club, ",31,",  AM(CLR)  ",5(15),588	,2	,-	,1	,-	,0.7	,88.9	,0.1	,-	,6.35
https://www.whoscored.com/Players/323250/Show/Rub%C3%A9n-Sobrino,Rubén Sobrino,https://www.whoscored.com/Teams/1354/Show/Spain-Cadiz,"Cadiz, ",32,",  AM(CLR),FW  ",18(14),1649	,-	,1	,8	,1	,0.7	,76.1	,0.7	,-	,6.34
https://www.whoscored.com/Players/381644/Show/Iddrisu-Baba,Iddrisu Baba,https://www.whoscored.com/Teams/1799/Show/Spain-Almeria,"Almeria, ",28,",  DMC  ",14(11),1428	,-	,-	,5	,-	,0.3	,83.6	,1.2	,-	,6.34
https://www.whoscored.com/Players/279698/Show/Jos%C3%A9-Arnaiz,José Arnaiz,https://www.whoscored.com/Teams/131/Show/Spain-Osasuna,"Osasuna, ",29,",  AM(L),FW  ",9(17),924	,2	,1	,3	,-	,1.1	,81	,0.4	,-	,6.34
https://www.whoscored.com/Players/95551/Show/%C3%81lex-Fern%C3%A1ndez,Álex Fernández,https://www.whoscored.com/Teams/1354/Show/Spain-Cadiz,"Cadiz, ",31,",  M(CL),FW  ",14(12),1286	,-	,1	,3	,-	,0.3	,86.1	,0.5	,-	,6.34
https://www.whoscored.com/Players/115996/Show/Omar-Mascarell,Omar Mascarell,https://www.whoscored.com/Teams/51/Show/Spain-Mallorca,"Mallorca, ",31,",  D(C),DMC  ",18(11),1574	,-	,-	,6	,1	,0.2	,82.2	,1.1	,-	,6.34
https://www.whoscored.com/Players/381672/Show/Carlos-Neva,Carlos Neva,https://www.whoscored.com/Teams/925/Show/Spain-Granada,"Granada, ",28,",  D(L),M(L)  ",36,3154	,-	,2	,4	,-	,0.1	,76.3	,0.8	,-	,6.34
https://www.whoscored.com/Players/383924/Show/Ra%C3%BAl-Garc%C3%ADa,Raúl García,https://www.whoscored.com/Teams/131/Show/Spain-Osasuna,"Osasuna, ",23,",  FW  ",13(22),1351	,6	,1	,4	,-	,0.9	,64.1	,1.4	,-	,6.33
https://www.whoscored.com/Players/149121/Show/Ra%C3%BAl-de-Tom%C3%A1s,Raúl de Tomás,https://www.whoscored.com/Teams/64/Show/Spain-Rayo-Vallecano,"Rayo Vallecano, ",29,",  FW  ",15(10),1280	,1	,2	,5	,-	,1.6	,79.6	,1	,-	,6.33
https://www.whoscored.com/Players/408732/Show/Jes%C3%BAs-V%C3%A1zquez,Jesús Vázquez,https://www.whoscored.com/Teams/55/Show/Spain-Valencia,"Valencia, ",21,",  D(L)  ",6(14),705	,1	,-	,1	,-	,0.4	,67	,0.6	,-	,6.33
https://www.whoscored.com/Players/427283/Show/Abde-Ezzalzouli,Abde Ezzalzouli,https://www.whoscored.com/Teams/54/Show/Spain-Real-Betis,"Real Betis, ",22,",  AM(L)  ",6(20),857	,1	,-	,1	,-	,1.3	,72.5	,0.9	,-	,6.33
https://www.whoscored.com/Players/391977/Show/Ricard-S%C3%A1nchez,Ricard Sánchez,https://www.whoscored.com/Teams/925/Show/Spain-Granada,"Granada, ",24,",  D(R)  ",25(8),2300	,3	,-	,8	,-	,0.4	,75.7	,0.6	,-	,6.33
https://www.whoscored.com/Players/127764/Show/Gonzalo-Escalante,Gonzalo Escalante,https://www.whoscored.com/Teams/1354/Show/Spain-Cadiz,"Cadiz, ",31,",  DMC  ",18(7),1705	,1	,2	,2	,1	,0.6	,76.8	,1.2	,-	,6.32
https://www.whoscored.com/Players/372469/Show/Sergio-Camello,Sergio Camello,https://www.whoscored.com/Teams/64/Show/Spain-Rayo-Vallecano,"Rayo Vallecano, ",23,",  FW  ",20(11),1671	,3	,1	,3	,-	,1.1	,73.6	,0.5	,1	,6.32
https://www.whoscored.com/Players/322406/Show/Luca-de-la-Torre,Luca de la Torre,https://www.whoscored.com/Teams/62/Show/Spain-Celta-Vigo,"Celta Vigo, ",26,",  M(CLR)  ",22(9),1959	,1	,4	,2	,1	,0.8	,83.3	,0.5	,-	,6.32
https://www.whoscored.com/Players/444254/Show/Pablo-Ib%C3%A1%C3%B1ez,Pablo Ibáñez,https://www.whoscored.com/Teams/131/Show/Spain-Osasuna,"Osasuna, ",25,",  M(C)  ",12(21),1143	,1	,2	,5	,-	,0.8	,77.6	,1.2	,1	,6.32
https://www.whoscored.com/Players/392686/Show/Hugo-Guillam%C3%B3n,Hugo Guillamón,https://www.whoscored.com/Teams/55/Show/Spain-Valencia,"Valencia, ",24,",  D(C),DMC  ",12(14),1307	,1	,-	,6	,-	,0.1	,82.1	,0.6	,-	,6.31
https://www.whoscored.com/Players/395188/Show/Rodri,Rodri,https://www.whoscored.com/Teams/54/Show/Spain-Real-Betis,"Real Betis, ",24,",  AM(CLR)  ",9(20),1043	,-	,-	,-	,-	,0.6	,82.8	,-	,-	,6.31
https://www.whoscored.com/Players/280027/Show/Iv%C3%A1n-Alejo,Iván Alejo,https://www.whoscored.com/Teams/1354/Show/Spain-Cadiz,"Cadiz, ",29,",  AM(R)  ",21(9),1705	,-	,2	,17	,-	,0.4	,64.1	,0.5	,-	,6.31
https://www.whoscored.com/Players/384578/Show/Selim-Amallah,Selim Amallah,https://www.whoscored.com/Teams/55/Show/Spain-Valencia,"Valencia, ",27,",  AM(CL),FW  ",7(13),598	,-	,1	,3	,1	,0.6	,75	,0.6	,-	,6.30
https://www.whoscored.com/Players/422956/Show/Jos%C3%A9-%C3%81ngel-Carmona,José Ángel Carmona,https://www.whoscored.com/Teams/819/Show/Spain-Getafe,"Getafe, ",22,",  D(CR),M(R)  ",15(15),1316	,1	,1	,9	,-	,0.4	,76.4	,0.6	,-	,6.30
https://www.whoscored.com/Players/386230/Show/Jorge-de-Frutos,Jorge de Frutos,https://www.whoscored.com/Teams/64/Show/Spain-Rayo-Vallecano,"Rayo Vallecano, ",27,",  AM(LR)  ",14(22),1543	,2	,-	,1	,-	,0.8	,76.4	,0.4	,-	,6.30
https://www.whoscored.com/Players/444244/Show/Ramon-Terrats,Ramon Terrats,https://www.whoscored.com/Teams/839/Show/Spain-Villarreal,"Villarreal, ",23,",  DMC  ",6(13),782	,-	,2	,4	,-	,0.4	,86.4	,0.3	,-	,6.28
https://www.whoscored.com/Players/96566/Show/Juan-Cruz,Juan Cruz,https://www.whoscored.com/Teams/131/Show/Spain-Osasuna,"Osasuna, ",31,",  D(CL)  ",18(8),1663	,-	,1	,3	,-	,0.1	,81.5	,0.8	,-	,6.28
https://www.whoscored.com/Players/401175/Show/Marvin-Park,Marvin Park,https://www.whoscored.com/Teams/838/Show/Spain-Las-Palmas,"Las Palmas, ",24,",  M(R)  ",17(14),1854	,-	,2	,5	,-	,0.5	,79.8	,0.5	,1	,6.28
https://www.whoscored.com/Players/144890/Show/Dani-Ceballos,Dani Ceballos,https://www.whoscored.com/Teams/52/Show/Spain-Real-Madrid,"Real Madrid, ",27,",  M(CL)  ",5(15),586	,-	,2	,2	,-	,0.4	,91.1	,0.1	,-	,6.28
https://www.whoscored.com/Players/299460/Show/Andr%C3%A9-Silva,André Silva,https://www.whoscored.com/Teams/68/Show/Spain-Real-Sociedad,"Real Sociedad, ",28,",  FW  ",9(10),729	,3	,-	,1	,-	,0.8	,81.9	,0.6	,-	,6.27
https://www.whoscored.com/Players/365127/Show/Chumi,Chumi,https://www.whoscored.com/Teams/1799/Show/Spain-Almeria,"Almeria, ",25,",  D(CR)  ",26(5),2434	,-	,1	,4	,-	,0.2	,86.6	,1.5	,-	,6.27
https://www.whoscored.com/Players/135321/Show/Jos%C3%A9-Lu%C3%ADs-Morales,José Luís Morales,https://www.whoscored.com/Teams/839/Show/Spain-Villarreal,"Villarreal, ",36,",  D(R),M(CLR),FW  ",8(21),1043	,7	,-	,-	,-	,0.9	,76.1	,0.1	,1	,6.26
https://www.whoscored.com/Players/447835/Show/Abde-Rebbach,Abde Rebbach,https://www.whoscored.com/Teams/60/Show/Spain-Deportivo-Alaves,"Deportivo Alaves, ",25,",  AM(L)  ",6(17),716	,1	,-	,1	,-	,0.7	,66.9	,0.3	,-	,6.26
https://www.whoscored.com/Players/281025/Show/Roman-Yaremchuk,Roman Yaremchuk,https://www.whoscored.com/Teams/55/Show/Spain-Valencia,"Valencia, ",28,",  FW  ",11(14),928	,3	,-	,2	,-	,0.7	,69.5	,1.1	,1	,6.25
https://www.whoscored.com/Players/303268/Show/Carles-Ale%C3%B1%C3%A1,Carles Aleñá,https://www.whoscored.com/Teams/819/Show/Spain-Getafe,"Getafe, ",26,",  AM(CLR)  ",11(19),1013	,1	,1	,6	,-	,0.5	,81.5	,0.4	,-	,6.24
https://www.whoscored.com/Players/261698/Show/Gonzalo-Melero,Gonzalo Melero,https://www.whoscored.com/Teams/1799/Show/Spain-Almeria,"Almeria, ",30,",  M(C),FW  ",10(18),1096	,1	,1	,3	,-	,0.5	,82.9	,0.7	,-	,6.24
https://www.whoscored.com/Players/395579/Show/Kike-P%C3%A9rez,Kike Pérez,https://www.whoscored.com/Teams/64/Show/Spain-Rayo-Vallecano,"Rayo Vallecano, ",27,",  M(C)  ",9(15),831	,1	,-	,7	,-	,0.5	,79.8	,0.5	,-	,6.23
https://www.whoscored.com/Players/11386/Show/Ra%C3%BAl-Garc%C3%ADa,Raúl García,https://www.whoscored.com/Teams/53/Show/Spain-Athletic-Club,"Athletic Club, ",37,",  M(CLR),FW  ",1(19),404	,1	,-	,4	,-	,0.5	,61.2	,1.4	,-	,6.23
https://www.whoscored.com/Players/89883/Show/Beb%C3%A9,Bebé,https://www.whoscored.com/Teams/64/Show/Spain-Rayo-Vallecano,"Rayo Vallecano, ",33,",  AM(LR),FW  ",0(19),195	,2	,-	,1	,-	,0.8	,72.1	,0.1	,-	,6.23
https://www.whoscored.com/Players/323135/Show/Sergi-Guardiola,Sergi Guardiola,https://www.whoscored.com/Teams/1354/Show/Spain-Cadiz,"Cadiz, ",33,",  FW  ",1(21),477	,1	,1	,1	,-	,0.6	,75.9	,0.2	,-	,6.21
https://www.whoscored.com/Players/365619/Show/Valery-Fern%C3%A1ndez,Valery Fernández,https://www.whoscored.com/Teams/2783/Show/Spain-Girona,"Girona, ",24,",  D(R),M(L)  ",2(25),488	,2	,-	,1	,-	,0.2	,89.4	,0.1	,-	,6.20
https://www.whoscored.com/Players/344119/Show/Maxi-G%C3%B3mez,Maxi Gómez,https://www.whoscored.com/Teams/1354/Show/Spain-Cadiz,"Cadiz, ",27,",  FW  ",12(19),1159	,-	,-	,2	,-	,0.5	,55.8	,2.3	,-	,6.20
https://www.whoscored.com/Players/67206/Show/Jos%C3%A9-Callej%C3%B3n,José Callejón,https://www.whoscored.com/Teams/925/Show/Spain-Granada,"Granada, ",37,",  M(LR),FW  ",7(18),799	,-	,1	,2	,-	,0.5	,82.4	,0.3	,-	,6.19
https://www.whoscored.com/Players/445092/Show/Pablo-Torre,Pablo Torre,https://www.whoscored.com/Teams/2783/Show/Spain-Girona,"Girona, ",21,",  AM(C)  ",4(22),691	,-	,2	,1	,-	,0.5	,84.8	,-	,-	,6.17
https://www.whoscored.com/Players/18701/Show/Radamel-Falcao,Radamel Falcao,https://www.whoscored.com/Teams/64/Show/Spain-Rayo-Vallecano,"Rayo Vallecano, ",38,",  FW  ",3(20),395	,1	,-	,4	,-	,0.7	,83.2	,0.7	,-	,6.16
https://www.whoscored.com/Players/330626/Show/%C3%93scar-Melendo,Óscar Melendo,https://www.whoscored.com/Teams/925/Show/Spain-Granada,"Granada, ",26,",  AM(CLR),FW  ",15(11),1128	,-	,-	,2	,-	,0.2	,82	,0.2	,-	,6.15
https://www.whoscored.com/Players/338365/Show/%C3%81lex-Pozo,Álex Pozo,https://www.whoscored.com/Teams/1799/Show/Spain-Almeria,"Almeria, ",25,",  D(R),M(R)  ",9(12),970	,-	,-	,3	,-	,0.2	,76.8	,0.2	,-	,6.14
https://www.whoscored.com/Players/333083/Show/Benito-Ram%C3%ADrez,Benito Ramírez,https://www.whoscored.com/Teams/838/Show/Spain-Las-Palmas,"Las Palmas, ",28,",  Midfielder  ",2(18),369	,1	,1	,-	,-	,0.5	,80.1	,0.1	,-	,6.14
https://www.whoscored.com/Players/127802/Show/Antonio-Puertas,Antonio Puertas,https://www.whoscored.com/Teams/925/Show/Spain-Granada,"Granada, ",32,",  M(LR)  ",7(21),721	,-	,2	,3	,1	,0.7	,77.8	,0.5	,-	,6.13
