Player_URL,Name,Team_URL,Team,Age,Position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_x,Blocks,OwnG,KeyP,Drb_y,Fouled,Off,Disp,UnsTch,AvgP,Crosses,LongB,ThrB,Value
https://www.whoscored.com/Players/77464/Show/Ilkay-G%C3%BCndogan,Ilkay Gündogan,https://www.whoscored.com/Teams/65/Show/Spain-Barcelona,"Barcelona, ",33,",  M(C)  ",33(3),2998,5	,9	,5	,-	,1.2	,90.5,0.2	,2	,7.15,0.9	,0.6	,0.4	,-	,0.4	,0.8	,0.1	,-	,2.7	,0.9	,1.2	,0.2	,0.8	,1.1	,64.9,1.2	,2.4	,0.2	,€15.00m  
https://www.whoscored.com/Players/145352/Show/Gian-Marco-Ferrari,Gian Marco Ferrari,https://www.whoscored.com/Teams/2889/Show/Italy-Sassuolo,"Sassuolo, ",32,",  D(C)  ",25(6),2269,1	,-	,4	,-	,0.5	,83.5,1.3	,-	,6.34,0.7	,0.8	,0.8	,0.6	,2.4	,0.2	,0.5	,-	,0.3	,0.1	,0.7	,-	,-	,0.5	,41.2,0.1	,3.1	,-	,€1.40m
https://www.whoscored.com/Players/317544/Show/Andrea-Pinamonti,Andrea Pinamonti,https://www.whoscored.com/Teams/2889/Show/Italy-Sassuolo,"Sassuolo, ",25,",  FW  ",37(1),3100,11	,1	,4	,-	,2.2	,66.3,2.2	,-	,6.61,0.3	,-	,0.6	,0.1	,1	,0.4	,0.1	,-	,0.5	,0.3	,1.3	,0.2	,1	,1.7	,16.3,-	,0.3	,-	,€15.00m  
https://www.whoscored.com/Players/35758/Show/Yann-Sommer,Yann Sommer,https://www.whoscored.com/Teams/75/Show/Italy-Inter,"Inter, ",35,",  GK  ",34,3060,-	,-	,1	,-	,-	,86.3,0.1	,-	,6.89,0.1	,-	,-	,-	,0.5	,-	,-	,-	,-	,-	,-	,-	,-	,-	,32.8,-	,4.7	,-	,€5.00m  
https://www.whoscored.com/Players/113747/Show/Adrien-Thomasson,Adrien Thomasson,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",30,",  M(CLR)  ",13(16),1195,1	,2	,3	,1	,1.1	,78.8,0.4	,-	,6.36,0.9	,0.3	,0.6	,-	,0.3	,0.8	,-	,-	,1	,0.3	,0.6	,0.2	,0.8	,1	,21.6,0.4	,0.3	,-	,€5.00m  
https://www.whoscored.com/Players/254352/Show/Vedat-Muriqi,Vedat Muriqi,https://www.whoscored.com/Teams/51/Show/Spain-Mallorca,"Mallorca, ",30,",  FW  ",25(4),2330,7	,2	,5	,-	,2.2	,64.0,5	,3	,6.84,0.4	,0.2	,1.4	,-	,0.9	,0.4	,0.1	,-	,1.2	,0.4	,1.5	,1.1	,1.2	,2.8	,22.0,0.1	,0.5	,0.1	,€12.00m  
https://www.whoscored.com/Players/83078/Show/Kieran-Trippier,Kieran Trippier,https://www.whoscored.com/Teams/23/Show/England-Newcastle,"Newcastle, ",33,",  D(LR),M(R)  ",26(2),2240,1	,10	,5	,-	,0.3	,79.7,1.1	,3	,7.07,2	,0.9	,1	,0.3	,1.7	,1.4	,0.3	,-	,2.3	,0.6	,0.8	,0.1	,0.3	,0.7	,61.2,2.5	,2.8	,-	,€10.00m  
https://www.whoscored.com/Players/389579/Show/Tyrick-Mitchell,Tyrick Mitchell,https://www.whoscored.com/Teams/162/Show/England-Crystal-Palace,"Crystal Palace, ",24,",  D(L),M(L)  ",37,3209,2	,3	,6	,-	,0.3	,74.2,0.6	,-	,6.78,2.8	,0.7	,0.6	,0.3	,2.3	,0.5	,0.3	,-	,0.6	,0.5	,0.4	,-	,0.8	,1.2	,32.6,0.5	,0.9	,-	,€25.00m  
https://www.whoscored.com/Players/317507/Show/Fikayo-Tomori,Fikayo Tomori,https://www.whoscored.com/Teams/80/Show/Italy-AC-Milan,"AC Milan, ",26,",  D(CR)  ",24(2),2125,4	,-	,6	,1	,0.7	,91.3,1.1	,1	,6.75,1.6	,1	,1	,0.5	,2.5	,0.4	,0.9	,-	,0.2	,0.1	,0.3	,-	,-	,0.2	,64.4,-	,1.8	,-	,€40.00m  
https://www.whoscored.com/Players/427130/Show/Cristian-Volpato,Cristian Volpato,https://www.whoscored.com/Teams/2889/Show/Italy-Sassuolo,"Sassuolo, ",20,",  Midfielder  ",5(17),634,1	,-	,1	,-	,0.5	,71.3,0.3	,-	,6.38,0.7	,-	,0.7	,-	,0.2	,0.7	,-	,-	,0.7	,1.1	,0.4	,-	,0.5	,0.9	,11.4,0.6	,0.5	,-	,€4.50m  
https://www.whoscored.com/Players/405133/Show/Giorgio-Scalvini,Giorgio Scalvini,https://www.whoscored.com/Teams/300/Show/Italy-Atalanta,"Atalanta, ",20,",  D(C)  ",31(2),2556,1	,3	,3	,-	,0.6	,81.7,2.5	,-	,6.91,1.6	,1.8	,1.5	,0.2	,2	,0.6	,0.5	,-	,0.3	,0.5	,0.3	,0.1	,0.4	,0.7	,46.3,0.1	,1.4	,-	,€45.00m  
https://www.whoscored.com/Players/112490/Show/Fabian-Holland,Fabian Holland,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",33,",  D(L),DMC,M(L)  ",23,1847,-	,2	,4	,1	,0.5	,80.2,0.5	,-	,6.41,2	,1	,1.5	,0.1	,1.1	,0.7	,0.5	,-	,0.7	,0.3	,1.4	,-	,0.4	,1	,36.9,0.3	,2.4	,-	,€500k  
https://www.whoscored.com/Players/95822/Show/Leonardo-Pavoletti,Leonardo Pavoletti,https://www.whoscored.com/Teams/78/Show/Italy-Cagliari,"Cagliari, ",35,",  FW  ",5(14),620,4	,1	,4	,-	,1.3	,56.2,3	,1	,6.47,0.1	,-	,1	,-	,0.4	,0.1	,0.1	,-	,0.4	,-	,0.4	,0.1	,0.3	,1.3	,8.1,-	,0.2	,0.1	,€800k  
https://www.whoscored.com/Players/362246/Show/Alfie-Doughty,Alfie Doughty,https://www.whoscored.com/Teams/95/Show/England-Luton,"Luton, ",24,",  D(L),M(LR)  ",34(3),2938,2	,8	,5	,-	,0.7	,75.2,0.6	,2	,6.83,1.7	,0.8	,0.8	,0.1	,1	,1.2	,0.2	,-	,1.9	,0.9	,0.2	,0.4	,0.4	,1.4	,29.5,2.4	,1.8	,-	,€10.00m  
https://www.whoscored.com/Players/67431/Show/Luca-Caldirola,Luca Caldirola,https://www.whoscored.com/Teams/269/Show/Italy-Monza,"Monza, ",33,",  D(CL)  ",23(6),2141,1	,1	,5	,1	,0.3	,91.1,1.1	,-	,6.34,0.9	,1	,0.8	,0.2	,1.7	,0.3	,0.6	,-	,0.2	,-	,0.6	,-	,-	,0.2	,46.8,-	,2.9	,-	,€1.30m  
https://www.whoscored.com/Players/363496/Show/Marc-Cucurella,Marc Cucurella,https://www.whoscored.com/Teams/15/Show/England-Chelsea,"Chelsea, ",25,",  D(CL),M(L)  ",20(1),1786,-	,2	,10	,-	,0.4	,86.7,1.2	,-	,6.81,3	,1	,1.1	,0.1	,1.6	,1.4	,0.6	,1	,0.9	,0.2	,1.7	,-	,0.3	,0.7	,50.3,0.2	,0.7	,-	,€25.00m  
https://www.whoscored.com/Players/434138/Show/Pablo-Barrios,Pablo Barrios,https://www.whoscored.com/Teams/63/Show/Spain-Atletico,"Atletico, ",21,",  M(C)  ",17(7),1559,-	,1	,5	,-	,0.7	,85.9,0.6	,-	,6.79,1.9	,1.2	,1	,-	,1	,0.9	,0.1	,-	,0.7	,1.5	,1	,-	,1	,1.7	,35.1,-	,1.1	,0.1	,€25.00m  
https://www.whoscored.com/Players/386211/Show/Stefano-Turati,Stefano Turati,https://www.whoscored.com/Teams/2732/Show/Italy-Frosinone,"Frosinone, ",22,",  GK  ",31,2746,-	,-	,-	,-	,-	,68.9,0.1	,1	,6.44,-	,-	,-	,-	,0.4	,-	,-	,-	,-	,-	,0.1	,-	,-	,-	,29.5,-	,3.3	,-	,€7.00m  
https://www.whoscored.com/Players/301440/Show/Ezri-Konsa,Ezri Konsa,https://www.whoscored.com/Teams/24/Show/England-Aston-Villa,"Aston Villa, ",26,",  D(CR)  ",35,3074,1	,-	,5	,-	,0.5	,92.2,0.9	,-	,6.64,1.5	,0.8	,0.4	,1.1	,1.9	,0.1	,0.6	,-	,0.2	,0.5	,1.8	,-	,0.5	,0.7	,55.8,0.1	,1.3	,-	,€35.00m  
https://www.whoscored.com/Players/333542/Show/Randal-Kolo-Muani,Randal Kolo Muani,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",25,",  AM(CLR),FW  ",13(13),1265,6	,5	,1	,-	,0.8	,73.1,0.6	,1	,6.77,0.4	,0.2	,1.3	,-	,0.4	,0.3	,-	,-	,1	,1.1	,1	,0.2	,0.8	,2	,13.4,0.2	,0.2	,-	,€45.00m  
https://www.whoscored.com/Players/121456/Show/Germ%C3%A1n-Pezzella,Germán Pezzella,https://www.whoscored.com/Teams/54/Show/Spain-Real-Betis,"Real Betis, ",33,",  D(C)  ",32,2771,1	,-	,7	,-	,0.7	,86.0,2.7	,2	,6.81,1.1	,1	,0.7	,0.8	,4.5	,0.5	,0.6	,-	,0.1	,0.1	,0.4	,0.2	,0.1	,0.6	,46.3,-	,1.8	,-	,€3.00m  
https://www.whoscored.com/Players/231125/Show/Viktor-Tsyhankov,Viktor Tsyhankov,https://www.whoscored.com/Teams/2783/Show/Spain-Girona,"Girona, ",26,",  M(CLR)  ",26(4),2067,8	,7	,-	,-	,1.5	,83.1,0.5	,-	,6.99,1	,0.4	,0.5	,-	,0.7	,0.4	,-	,-	,1.1	,0.7	,1.4	,0.1	,1.2	,1.5	,28.0,0.6	,0.6	,0.1	,€30.00m  
https://www.whoscored.com/Players/380681/Show/Jo%C3%A3o-Ferreira,João Ferreira,https://www.whoscored.com/Teams/86/Show/Italy-Udinese,"Udinese, ",23,",  D(CR),M(R)  ",18(17),1815,-	,1	,9	,-	,0.1	,75.9,0.5	,1	,6.46,1.7	,0.8	,1	,0.2	,2.2	,0.7	,0.2	,-	,0.4	,0.5	,0.3	,0.1	,0.2	,0.6	,20.2,0.3	,1.5	,-	,€2.00m  
https://www.whoscored.com/Players/279698/Show/Jos%C3%A9-Arnaiz,José Arnaiz,https://www.whoscored.com/Teams/131/Show/Spain-Osasuna,"Osasuna, ",29,",  AM(L),FW  ",9(17),924,2	,1	,3	,-	,1.1	,81.0,0.4	,-	,6.34,0.5	,0.1	,0.3	,-	,0.1	,0.6	,0.1	,-	,0.5	,0.4	,0.7	,0.1	,0.9	,1	,10.3,0.5	,0.2	,-	,€2.00m  
https://www.whoscored.com/Players/144890/Show/Dani-Ceballos,Dani Ceballos,https://www.whoscored.com/Teams/52/Show/Spain-Real-Madrid,"Real Madrid, ",27,",  M(CL)  ",5(15),586,-	,2	,2	,-	,0.4	,91.1,0.1	,-	,6.28,0.5	,-	,0.3	,-	,0.1	,0.5	,0.1	,-	,0.6	,0.3	,1	,-	,0.7	,0.5	,26.4,-	,0.9	,0.1	,€6.00m  
https://www.whoscored.com/Players/398299/Show/Lucas-Chevalier,Lucas Chevalier,https://www.whoscored.com/Teams/607/Show/France-Lille,"Lille, ",22,",  GK  ",33,2970,-	,-	,1	,-	,-	,74.9,0.2	,3	,6.8,0.1	,-	,-	,-	,0.7	,-	,-	,-	,0.1	,-	,0.2	,-	,0.1	,-	,32.2,-	,4.5	,-	,€25.00m  
https://www.whoscored.com/Players/349669/Show/Anthony-Gordon,Anthony Gordon,https://www.whoscored.com/Teams/23/Show/England-Newcastle,"Newcastle, ",23,",  AM(CLR),FW  ",34(1),2906,11	,10	,10	,1	,2.3	,81.8,0.3	,4	,7.29,1.6	,0.2	,1.1	,-	,0.1	,1.2	,-	,-	,1.6	,1.5	,1.9	,0.2	,1.1	,2	,26.3,0.9	,0.8	,0.1	,€60.00m  
https://www.whoscored.com/Players/106086/Show/Kurt-Zouma,Kurt Zouma,https://www.whoscored.com/Teams/29/Show/England-West-Ham,"West Ham, ",29,",  D(CR)  ",32(1),2841,3	,-	,3	,-	,0.5	,83.9,1.8	,1	,6.52,0.7	,0.9	,0.7	,0.5	,4.8	,0.2	,0.8	,-	,0.1	,0.1	,0.2	,-	,0.1	,0.4	,34.6,-	,2.1	,-	,€25.00m  
https://www.whoscored.com/Players/382363/Show/Cameron-Archer,Cameron Archer,https://www.whoscored.com/Teams/163/Show/England-Sheff-Utd,"Sheff Utd, ",22,",  FW  ",21(8),1836,4	,1	,1	,-	,1.4	,80.7,0.2	,-	,6.42,0.6	,-	,0.5	,-	,0.3	,0.3	,0.1	,-	,0.8	,1	,0.7	,0.4	,1.6	,2.1	,11.3,0.1	,0.1	,-	,€13.00m  
https://www.whoscored.com/Players/418587/Show/Nicolas-Seiwald,Nicolas Seiwald,https://www.whoscored.com/Teams/7614/Show/Germany-RBL,"RBL, ",23,",  DMC  ",6(15),708,-	,2	,1	,-	,-	,83.3,0.3	,-	,6.31,1.6	,0.4	,0.2	,-	,0.7	,0.4	,0.1	,1	,0.2	,0.2	,-	,-	,0.4	,0.1	,18.2,-	,1.1	,-	,€16.00m  
https://www.whoscored.com/Players/9446/Show/Jes%C3%BAs-Navas,Jesús Navas,https://www.whoscored.com/Teams/67/Show/Spain-Sevilla,"Sevilla, ",38,",  D(R),M(R)  ",25(4),2012,-	,2	,6	,1	,0.2	,78.4,0.3	,-	,6.53,1.3	,0.8	,0.4	,0.1	,1.4	,0.6	,0.2	,-	,0.8	,0.4	,0.4	,-	,0.1	,0.7	,32.4,1	,2.6	,-	,€2.50m  
https://www.whoscored.com/Players/69517/Show/Michail-Antonio,Michail Antonio,https://www.whoscored.com/Teams/29/Show/England-West-Ham,"West Ham, ",34,",  D(R),M(CLR),FW  ",21(5),1711,6	,2	,6	,-	,1.2	,64.6,1.3	,1	,6.6,0.6	,0.2	,1	,-	,0.2	,0.3	,0.1	,-	,0.3	,1.1	,1.1	,0.3	,1.5	,2.7	,10.3,0.1	,0.3	,-	,€4.00m  
https://www.whoscored.com/Players/352908/Show/Chiedozie-Ogbene,Chiedozie Ogbene,https://www.whoscored.com/Teams/95/Show/England-Luton,"Luton, ",27,",  M(CLR),FW  ",20(10),1994,4	,1	,1	,-	,1.2	,81.6,1	,1	,6.76,0.6	,0.2	,0.3	,-	,1	,0.3	,0.1	,-	,0.9	,2	,1.7	,0.3	,0.7	,2	,21.0,0.4	,0.3	,-	,€8.00m  
https://www.whoscored.com/Players/415955/Show/Morgan-Guilavogui,Morgan Guilavogui,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",26,",  Forward  ",2(21),556,2	,-	,1	,-	,0.9	,77.1,0.7	,-	,6.38,0.9	,0.2	,0.6	,-	,0.3	,0.3	,0.1	,-	,0.6	,0.2	,0.3	,0.3	,0.7	,1	,9.3,-	,0.3	,-	,€3.00m  
https://www.whoscored.com/Players/141499/Show/Stole-Dimitrievski,Stole Dimitrievski,https://www.whoscored.com/Teams/64/Show/Spain-Rayo-Vallecano,"Rayo Vallecano, ",30,",  GK  ",37,3330,-	,-	,2	,-	,-	,55.4,0.2	,4	,6.55,-	,-	,-	,-	,0.9	,-	,-	,-	,0.1	,-	,0.1	,-	,-	,-	,27.7,-	,5.2	,-	,€4.00m  
https://www.whoscored.com/Players/381594/Show/Samuel-Lino,Samuel Lino,https://www.whoscored.com/Teams/63/Show/Spain-Atletico,"Atletico, ",24,",  D(L),M(LR),FW  ",25(9),2092,4	,5	,-	,-	,1.6	,83.3,0.3	,-	,6.91,1.8	,0.4	,0.8	,0.1	,0.5	,1	,-	,-	,1	,1.2	,1.6	,0.3	,1	,1.2	,27.2,0.2	,0.9	,0.1	,€30.00m  
https://www.whoscored.com/Players/106895/Show/Portu,Portu,https://www.whoscored.com/Teams/2783/Show/Spain-Girona,"Girona, ",32,",  M(CLR),FW  ",11(22),1180,7	,5	,3	,-	,0.6	,80.1,0.2	,1	,6.51,0.5	,0.1	,0.5	,-	,0.2	,0.5	,-	,-	,0.5	,0.1	,0.5	,0.3	,0.5	,0.7	,8.7,0.1	,-	,0.1	,€3.50m  
https://www.whoscored.com/Players/115519/Show/Leon-Goretzka,Leon Goretzka,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",29,",  M(CR)  ",25(5),2243,6	,7	,3	,-	,1.9	,89.4,1.2	,3	,7.08,1.4	,1	,0.8	,-	,1.4	,1	,0.3	,-	,1.1	,0.4	,0.5	,0.1	,0.5	,0.5	,57.7,0.1	,2.1	,0.2	,€30.00m  
https://www.whoscored.com/Players/296580/Show/Dawid-Kownacki,Dawid Kownacki,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",27,",  AM(CLR),FW  ",3(19),368,-	,-	,-	,-	,0.9	,65.0,1.3	,-	,6.14,-	,-	,0.4	,-	,-	,0.1	,-	,-	,0.2	,0.1	,0.4	,-	,0.2	,0.8	,4.7,-	,-	,-	,€2.00m  
https://www.whoscored.com/Players/108914/Show/Mitchell-Weiser,Mitchell Weiser,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",30,",  D(R),M(R)  ",30,2639,3	,7	,5	,-	,1.5	,75.5,0.8	,2	,7.01,2.1	,0.7	,1	,0.2	,1.3	,0.7	,0.2	,-	,1.2	,1.7	,1.3	,0.1	,1.1	,1.8	,37.8,0.9	,1.6	,-	,€6.00m  
https://www.whoscored.com/Players/326642/Show/Anel-Ahmedhodzic,Anel Ahmedhodzic,https://www.whoscored.com/Teams/163/Show/England-Sheff-Utd,"Sheff Utd, ",25,",  D(C)  ",29(2),2650,2	,-	,9	,1	,0.6	,75.6,1.6	,1	,6.28,2.1	,1.1	,1.1	,0.4	,4.3	,0.6	,0.8	,-	,0.2	,0.4	,0.4	,0.1	,0.4	,0.5	,30.8,-	,1.5	,-	,€18.00m  
https://www.whoscored.com/Players/362356/Show/Chris-Ramos,Chris Ramos,https://www.whoscored.com/Teams/1354/Show/Spain-Cadiz,"Cadiz, ",27,",  FW  ",30(7),2627,5	,1	,5	,-	,2.1	,57.6,4.7	,2	,6.66,0.8	,0.2	,1.6	,-	,1.2	,0.5	,0.2	,-	,0.4	,0.5	,1.2	,0.3	,1.4	,2.6	,12.6,0.1	,0.2	,-	,€4.00m  
https://www.whoscored.com/Players/333373/Show/Alessandro-Buongiorno,Alessandro Buongiorno,https://www.whoscored.com/Teams/72/Show/Italy-Torino,"Torino, ",25,",  D(C)  ",29,2530,3	,-	,7	,-	,0.4	,85.4,2.8	,6	,7.14,2.4	,2.4	,2.4	,0.5	,4.5	,0.3	,0.4	,-	,0.1	,-	,1.3	,-	,0.1	,0.9	,40.7,-	,1.2	,-	,€35.00m  
https://www.whoscored.com/Players/361254/Show/Mathias-Honsak,Mathias Honsak,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",27,",  AM(CLR),FW  ",10(13),1019,1	,1	,1	,-	,1	,75.7,0.7	,-	,6.16,0.6	,0.3	,0.6	,-	,1	,0.6	,0.1	,-	,0.5	,0.4	,0.5	,0.1	,0.6	,2.2	,11.3,0.1	,0.2	,-	,€1.20m  
https://www.whoscored.com/Players/345322/Show/Nicol%C3%A1s-Gonz%C3%A1lez,Nicolás González,https://www.whoscored.com/Teams/73/Show/Italy-Fiorentina,"Fiorentina, ",26,",  M(CLR),FW  ",21(8),1914,12	,2	,1	,-	,3	,74.1,2.3	,2	,7.06,1	,0.4	,0.7	,-	,0.3	,0.7	,-	,-	,0.8	,1.2	,1.2	,0.1	,1	,1.4	,24.8,0.2	,1.4	,0.1	,€35.00m  
https://www.whoscored.com/Players/368310/Show/Maximilian-Kilman,Maximilian Kilman,https://www.whoscored.com/Teams/161/Show/England-Wolves,"Wolves, ",27,",  D(C)  ",38,3420,2	,-	,7	,-	,0.4	,86.3,2.3	,1	,6.71,1.2	,1	,1	,0.5	,4.7	,0.2	,1	,-	,0.4	,0.3	,0.5	,0.1	,0.3	,0.2	,60.2,-	,3.8	,-	,€32.00m  
https://www.whoscored.com/Players/334087/Show/Gabriel-Magalh%C3%A3es,Gabriel Magalhães,https://www.whoscored.com/Teams/13/Show/England-Arsenal,"Arsenal, ",26,",  D(C)  ",34(2),3044,4	,-	,4	,-	,0.9	,89.1,2.2	,1	,6.99,1.3	,0.9	,1	,0.5	,2.7	,0.1	,0.9	,1	,0.1	,0.1	,0.9	,-	,0.1	,0.3	,59.6,-	,1.9	,-	,€70.00m  
https://www.whoscored.com/Players/73063/Show/Craig-Dawson,Craig Dawson,https://www.whoscored.com/Teams/161/Show/England-Wolves,"Wolves, ",34,",  D(CR)  ",25,2211,1	,1	,7	,-	,0.6	,86.7,2.5	,2	,6.81,1.2	,0.6	,0.8	,0.4	,4.8	,0.5	,1.6	,-	,0.4	,0.1	,0.6	,0.2	,0.1	,0.2	,50.9,-	,4	,0.1	,€2.00m  
https://www.whoscored.com/Players/296499/Show/Florian-Kainz,Florian Kainz,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",31,",  M(CLR)  ",29(4),2212,5	,4	,4	,-	,0.8	,75.6,0.5	,1	,6.64,0.8	,0.4	,0.6	,-	,0.6	,0.7	,0.2	,-	,1.6	,0.7	,1	,-	,0.8	,0.8	,28.0,1.5	,1.5	,-	,€2.50m  
https://www.whoscored.com/Players/262854/Show/Hwang-Hee-Chan,Hwang Hee-Chan,https://www.whoscored.com/Teams/161/Show/England-Wolves,"Wolves, ",28,",  AM(CLR),FW  ",25(4),2133,12	,3	,6	,-	,1.6	,77.7,0.2	,2	,6.79,0.7	,0.3	,1.1	,-	,0.3	,0.5	,-	,-	,0.6	,1.2	,1.1	,0.5	,1.1	,1.9	,18.3,0.1	,0.3	,0.1	,€25.00m  
https://www.whoscored.com/Players/303924/Show/Miguel-Almir%C3%B3n,Miguel Almirón,https://www.whoscored.com/Teams/23/Show/England-Newcastle,"Newcastle, ",30,",  AM(CLR),FW  ",23(10),1947,3	,1	,2	,-	,1.2	,85.8,0.2	,-	,6.6,1.1	,0.3	,0.5	,-	,0.4	,0.5	,0.1	,-	,0.7	,0.7	,0.7	,0.3	,0.8	,0.9	,23.2,0.1	,0.4	,0.1	,€20.00m  
https://www.whoscored.com/Players/355869/Show/Luca-Ranieri,Luca Ranieri,https://www.whoscored.com/Teams/73/Show/Italy-Fiorentina,"Fiorentina, ",25,",  D(CL),M(L)  ",23(3),2068,2	,1	,14	,-	,0.4	,84.8,1.5	,1	,6.57,0.5	,1.1	,1.2	,0.6	,2.4	,0.2	,0.4	,-	,0.3	,0.2	,0.4	,-	,-	,0.5	,51.1,0.1	,4.5	,-	,€8.00m  
https://www.whoscored.com/Players/447449/Show/Guela-Dou%C3%A9,Guela Doué,https://www.whoscored.com/Teams/313/Show/France-Rennes,"Rennes, ",21,",  D(R)  ",13(11),1229,-	,2	,1	,1	,0.6	,78.9,0.8	,-	,6.61,1.2	,0.6	,1.2	,-	,2.7	,0.4	,-	,-	,0.7	,0.8	,0.5	,-	,0.6	,0.8	,21.7,0.5	,0.9	,-	,€7.00m  
https://www.whoscored.com/Players/322881/Show/Moritz-Nicolas,Moritz Nicolas,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",26,",  GK  ",27,2430,-	,-	,2	,-	,-	,74.9,0.4	,2	,6.73,-	,-	,-	,-	,1	,0.1	,-	,-	,-	,-	,0.1	,-	,-	,-	,33.7,-	,5.5	,-	,€2.50m  
https://www.whoscored.com/Players/422956/Show/Jos%C3%A9-%C3%81ngel-Carmona,José Ángel Carmona,https://www.whoscored.com/Teams/819/Show/Spain-Getafe,"Getafe, ",22,",  D(CR),M(R)  ",15(15),1316,1	,1	,9	,-	,0.4	,76.4,0.6	,-	,6.3,1	,0.7	,1.1	,0.2	,0.7	,0.6	,0.1	,-	,0.3	,0.3	,0.8	,0.1	,0.5	,1	,15.5,0.2	,0.7	,-	,€3.50m  
https://www.whoscored.com/Players/353193/Show/Jan-Niklas-Beste,Jan-Niklas Beste,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",25,",  D(L),M(CLR)  ",31,2625,8	,11	,4	,-	,1.6	,67.2,0.3	,7	,7.32,2.5	,0.6	,0.9	,0.1	,0.7	,0.9	,-	,-	,2.3	,1	,1.6	,0.1	,1	,1.7	,20.4,2.8	,0.9	,-	,€15.00m  
https://www.whoscored.com/Players/368512/Show/Keane-Lewis-Potter,Keane Lewis-Potter,https://www.whoscored.com/Teams/189/Show/England-Brentford,"Brentford, ",23,",  M(CLR),FW  ",15(15),1442,3	,1	,-	,-	,1.4	,77.4,0.5	,-	,6.47,0.6	,0.2	,0.3	,0.1	,0.7	,0.3	,0.1	,-	,0.4	,0.7	,0.6	,0.1	,0.6	,1	,11.9,0.2	,0.3	,-	,€15.00m  
https://www.whoscored.com/Players/401073/Show/Anton-Stach,Anton Stach,https://www.whoscored.com/Teams/1211/Show/Germany-Hoffenheim,"Hoffenheim, ",25,",  M(C)  ",26(5),2326,2	,3	,4	,-	,1.2	,81.5,1.7	,1	,7.05,2.4	,2.3	,1	,-	,2	,1	,0.4	,-	,0.6	,0.8	,1.3	,-	,0.5	,1.3	,40.4,0.4	,1.9	,-	,€15.00m  
https://www.whoscored.com/Players/386390/Show/Charles-De-Ketelaere,Charles De Ketelaere,https://www.whoscored.com/Teams/300/Show/Italy-Atalanta,"Atalanta, ",23,",  M(CLR),FW  ",25(10),2045,10	,8	,1	,-	,1.3	,75.6,1.1	,3	,7.03,0.9	,0.2	,0.5	,-	,0.1	,0.3	,0.1	,1	,1.4	,1.1	,1.3	,0.2	,1.5	,2.4	,20.7,0.3	,0.5	,0.1	,€34.00m  
https://www.whoscored.com/Players/313542/Show/Carlos-Soler,Carlos Soler,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",27,",  M(CLR)  ",12(12),1089,2	,2	,1	,-	,0.6	,87.5,0.3	,-	,6.47,0.6	,0.2	,0.5	,-	,0.2	,0.6	,0.1	,-	,0.8	,0.2	,0.4	,-	,0.3	,0.6	,30.8,0.2	,1.2	,0.1	,€20.00m  
https://www.whoscored.com/Players/401079/Show/Jan-Sch%C3%B6ppner,Jan Schöppner,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",25,",  M(C)  ",23(3),2002,2	,2	,3	,-	,0.7	,67.1,1.5	,-	,6.7,1.8	,1	,0.5	,-	,2.1	,0.8	,0.3	,-	,0.5	,0.4	,0.5	,-	,0.5	,1.2	,25.4,-	,1.2	,0.1	,€3.00m  
https://www.whoscored.com/Players/77636/Show/Willian-Jos%C3%A9,Willian José,https://www.whoscored.com/Teams/54/Show/Spain-Real-Betis,"Real Betis, ",32,",  FW  ",25(8),1984,10	,5	,-	,1	,1.5	,80.1,1	,2	,6.63,0.2	,0.1	,0.3	,-	,0.5	,0.1	,0.1	,-	,0.8	,0.2	,0.6	,0.3	,0.8	,1	,16.1,0.1	,0.6	,-	,€5.00m
https://www.whoscored.com/Players/318871/Show/Trent-Alexander-Arnold,Trent Alexander-Arnold,https://www.whoscored.com/Teams/26/Show/England-Liverpool,"Liverpool, ",25,",  D(R),DMC,M(R)  ",25(3),2161,3	,4	,6	,-	,1.7	,79.6,0.3	,3	,7.12,1.4	,1.1	,0.3	,0.2	,1.5	,2.1	,0.1	,-	,2.3	,1	,0.3	,0.1	,0.2	,1	,60.2,2	,5.3	,0.3	,€70.00m  
