Player_URL,Name,Team_URL,Team,Age,Position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/403747/Show/Ansgar-Knauff,Ansgar Knauff,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",22,",  M(CLR)  ",24(7),2122	,7	,2	,5	,1	,1.2	,64.7	,0.8	,1	,6.53
https://www.whoscored.com/Players/393083/Show/Kevin-Paredes,Kevin Paredes,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",21,",  D(L),M(L)  ",15(13),1430	,3	,-	,4	,-	,0.7	,78.6	,0.4	,-	,6.53
https://www.whoscored.com/Players/145777/Show/Rafael-Borr%C3%A9,Rafael Borré,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",28,",  AM(C),FW  ",11(8),992	,4	,-	,-	,-	,1.1	,76.5	,1.4	,1	,6.53
https://www.whoscored.com/Players/66424/Show/Kevin-Trapp,Kevin Trapp,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",34,",  GK  ",32,2880	,-	,-	,2	,-	,-	,71.6	,0.3	,1	,6.53
https://www.whoscored.com/Players/381550/Show/Rub%C3%A9n-Vargas,Rubén Vargas,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",25,",  AM(CLR),FW  ",25(6),1977	,4	,4	,3	,-	,1.6	,76.3	,0.7	,-	,6.53
https://www.whoscored.com/Players/408909/Show/Marvin-Pieringer,Marvin Pieringer,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",24,",  AM(C),FW  ",18(13),1523	,3	,3	,5	,-	,0.9	,70.3	,2	,-	,6.52
https://www.whoscored.com/Players/141399/Show/Milos-Veljkovic,Milos Veljkovic,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",28,",  D(C),DMC  ",21(2),1921	,2	,1	,2	,-	,0.3	,83.6	,1.7	,1	,6.52
https://www.whoscored.com/Players/115570/Show/Marcel-Schuhen,Marcel Schuhen,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",31,",  GK  ",31,2790	,-	,-	,2	,-	,-	,68	,0.3	,1	,6.51
https://www.whoscored.com/Players/13754/Show/Manuel-Neuer,Manuel Neuer,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",38,",  GK  ",23,2054	,-	,-	,1	,-	,-	,84.2	,0.3	,-	,6.51
https://www.whoscored.com/Players/339673/Show/Mads-Pedersen,Mads Pedersen,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",27,",  D(LR),M(CL)  ",19(8),1784	,1	,1	,5	,1	,0.5	,81.3	,0.4	,-	,6.51
https://www.whoscored.com/Players/419945/Show/Merlin-R%C3%B6hl,Merlin Röhl,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",22,",  M(C)  ",17(7),1487	,2	,3	,3	,1	,1	,80.8	,0.9	,-	,6.51
https://www.whoscored.com/Players/130964/Show/Edimilson-Fernandes,Edimilson Fernandes,https://www.whoscored.com/Teams/219/Show/Germany-Mainz,"Mainz, ",28,",  D(CR),M(CR)  ",13(8),1284	,-	,2	,4	,-	,0.7	,80.9	,0.9	,1	,6.50
https://www.whoscored.com/Players/29809/Show/Eric-Choupo-Moting,Eric Choupo-Moting,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",35,",  M(CLR),FW  ",7(20),704	,2	,2	,1	,-	,1	,84.1	,0.6	,-	,6.50
https://www.whoscored.com/Players/409338/Show/Kiliann-Sildillia,Kiliann Sildillia,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",22,",  D(CR),M(R)  ",20(7),1805	,-	,1	,2	,1	,0.3	,76.5	,1.2	,-	,6.50
https://www.whoscored.com/Players/71757/Show/Christopher-Trimmel,Christopher Trimmel,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",37,",  D(CR),M(R)  ",19(7),1653	,-	,2	,2	,1	,0.2	,73.8	,1	,1	,6.49
https://www.whoscored.com/Players/130899/Show/Yannick-Gerhardt,Yannick Gerhardt,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",30,",  D(L),M(CL)  ",18(7),1636	,2	,1	,5	,-	,0.8	,80	,1.2	,2	,6.49
https://www.whoscored.com/Players/356183/Show/Ridle-Baku,Ridle Baku,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",26,",  D(R),M(CR)  ",22(11),2014	,1	,-	,4	,-	,0.8	,76.8	,0.6	,-	,6.49
https://www.whoscored.com/Players/73797/Show/Koen-Casteels,Koen Casteels,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",32,",  GK  ",25,2250	,-	,-	,2	,-	,-	,69	,0.3	,-	,6.48
https://www.whoscored.com/Players/104885/Show/Janis-Blaswich,Janis Blaswich,https://www.whoscored.com/Teams/7614/Show/Germany-RBL,"RBL, ",33,",  GK  ",21,1890	,-	,-	,-	,-	,-	,86.3	,0.4	,-	,6.48
https://www.whoscored.com/Players/300705/Show/Lucas-Tousart,Lucas Tousart,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",27,",  DMC  ",18(5),1578	,-	,-	,5	,-	,1.1	,75.9	,1.7	,-	,6.48
https://www.whoscored.com/Players/443796/Show/Hugo-Larsson,Hugo Larsson,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",20,",  M(C)  ",21(8),1886	,2	,1	,1	,-	,0.3	,87.1	,0.3	,-	,6.47
https://www.whoscored.com/Players/386606/Show/Nick-Woltemade,Nick Woltemade,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",22,",  AM(C),FW  ",12(18),1182	,2	,-	,1	,-	,0.7	,77.3	,0.9	,1	,6.47
https://www.whoscored.com/Players/271856/Show/Gon%C3%A7alo-Paci%C3%AAncia,Gonçalo Paciência,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",29,",  FW  ",6(13),646	,3	,1	,3	,-	,2	,66.5	,1.2	,-	,6.47
https://www.whoscored.com/Players/369979/Show/Christoph-Baumgartner,Christoph Baumgartner,https://www.whoscored.com/Teams/7614/Show/Germany-RBL,"RBL, ",24,",  AM(CLR),FW  ",11(21),1152	,5	,1	,3	,-	,1	,76.8	,0.7	,-	,6.46
https://www.whoscored.com/Players/291930/Show/Tobias-Kempe,Tobias Kempe,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",35,",  M(CLR)  ",15(9),1351	,3	,2	,1	,-	,0.9	,81.1	,0.5	,-	,6.46
https://www.whoscored.com/Players/100805/Show/Leonardo-Bittencourt,Leonardo Bittencourt,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",30,",  M(CLR),FW  ",19(10),1585	,1	,2	,9	,-	,1.1	,83.4	,0.2	,-	,6.45
https://www.whoscored.com/Players/77451/Show/Manuel-Gulde,Manuel Gulde,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",33,",  D(C)  ",23(4),2048	,1	,-	,3	,1	,0.4	,86.3	,1.9	,1	,6.45
https://www.whoscored.com/Players/407284/Show/Olivier-Deman,Olivier Deman,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",24,",  M(CLR),FW  ",14(15),1359	,2	,1	,5	,-	,0.6	,77	,0.7	,-	,6.45
https://www.whoscored.com/Players/364235/Show/Sebastiaan-Bornauw,Sebastiaan Bornauw,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",25,",  D(C)  ",16(4),1432	,-	,-	,5	,-	,0.5	,87.6	,1.5	,1	,6.45
https://www.whoscored.com/Players/375341/Show/Nathan-Ngoumou,Nathan Ngoumou,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",24,",  AM(LR)  ",14(18),1384	,5	,2	,1	,-	,1	,77.1	,0.3	,-	,6.45
https://www.whoscored.com/Players/400500/Show/Aur%C3%A9lio-Buta,Aurélio Buta,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",27,",  D(R),M(R)  ",20(10),1748	,1	,1	,5	,-	,0.4	,80.8	,1	,1	,6.44
https://www.whoscored.com/Players/363662/Show/Dejan-Ljubicic,Dejan Ljubicic,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",26,",  M(CLR)  ",24(2),2057	,-	,2	,6	,-	,1.5	,81.9	,0.3	,1	,6.44
https://www.whoscored.com/Players/142466/Show/Philipp-Max,Philipp Max,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",30,",  D(L),M(L)  ",17(6),1360	,1	,2	,2	,-	,0.3	,84.7	,0.6	,-	,6.44
https://www.whoscored.com/Players/280715/Show/Jonas-F%C3%B6hrenbach,Jonas Föhrenbach,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",28,",  D(CL)  ",32(1),2790	,-	,-	,2	,-	,0.4	,73.8	,1.2	,-	,6.43
https://www.whoscored.com/Players/361419/Show/Marius-B%C3%BClter,Marius Bülter,https://www.whoscored.com/Teams/1211/Show/Germany-Hoffenheim,"Hoffenheim, ",31,",  D(R),M(CLR),FW  ",15(15),1350	,1	,4	,1	,1	,0.7	,76	,0.8	,-	,6.43
https://www.whoscored.com/Players/313405/Show/Karim-Onisiwo,Karim Onisiwo,https://www.whoscored.com/Teams/219/Show/Germany-Mainz,"Mainz, ",32,",  AM(CLR),FW  ",17(7),1498	,1	,3	,1	,-	,1.4	,63	,1.4	,-	,6.43
https://www.whoscored.com/Players/363069/Show/Joe-Scally,Joe Scally,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",21,",  D(CLR),M(LR)  ",25(6),2238	,1	,4	,4	,-	,0.4	,81.9	,0.7	,-	,6.43
https://www.whoscored.com/Players/326403/Show/Salih-%C3%96zcan,Salih Özcan,https://www.whoscored.com/Teams/44/Show/Germany-Borussia-Dortmund,"Borussia Dortmund, ",26,",  M(C)  ",13(10),1180	,-	,-	,3	,-	,0.2	,85.9	,0.8	,-	,6.43
https://www.whoscored.com/Players/410506/Show/Arne-Engels,Arne Engels,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",20,",  M(C)  ",13(19),1400	,3	,2	,1	,1	,0.6	,74.8	,0.4	,-	,6.42
https://www.whoscored.com/Players/349837/Show/Elvis-Rexhbe%C3%A7aj,Elvis Rexhbeçaj,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",26,",  M(C)  ",24(1),1995	,2	,-	,4	,-	,1.2	,75.1	,1.1	,-	,6.42
https://www.whoscored.com/Players/110266/Show/Rani-Khedira,Rani Khedira,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",30,",  D(C),DMC  ",18(2),1350	,-	,-	,5	,1	,0.2	,74.2	,1	,-	,6.42
https://www.whoscored.com/Players/143600/Show/Lukas-Klostermann,Lukas Klostermann,https://www.whoscored.com/Teams/7614/Show/Germany-RBL,"RBL, ",28,",  D(CLR),M(R)  ",16(9),1432	,1	,-	,3	,-	,0.2	,90.1	,0.6	,-	,6.41
https://www.whoscored.com/Players/406701/Show/Youssoufa-Moukoko,Youssoufa Moukoko,https://www.whoscored.com/Teams/44/Show/Germany-Borussia-Dortmund,"Borussia Dortmund, ",19,",  FW  ",4(16),615	,5	,-	,1	,-	,0.7	,84.3	,0.3	,-	,6.41
https://www.whoscored.com/Players/80994/Show/Kevin-Kampl,Kevin Kampl,https://www.whoscored.com/Teams/7614/Show/Germany-RBL,"RBL, ",33,",  M(CLR)  ",14(12),1361	,1	,-	,3	,-	,0.2	,92	,0.1	,-	,6.41
https://www.whoscored.com/Players/228569/Show/Christoph-Zimmermann,Christoph Zimmermann,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",31,",  D(C)  ",12(7),1214	,-	,-	,5	,-	,0.2	,82.3	,1.5	,-	,6.41
https://www.whoscored.com/Players/110272/Show/Janik-Haberer,Janik Haberer,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",30,",  M(CLR),FW  ",14(7),1224	,1	,1	,7	,-	,0.7	,75.1	,1	,-	,6.41
https://www.whoscored.com/Players/416149/Show/Anthony-Rouault,Anthony Rouault,https://www.whoscored.com/Teams/41/Show/Germany-Stuttgart,"Stuttgart, ",23,",  D(C)  ",11(11),1009	,-	,2	,3	,-	,0.1	,88.9	,0.9	,1	,6.41
https://www.whoscored.com/Players/112490/Show/Fabian-Holland,Fabian Holland,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",33,",  D(L),DMC,M(L)  ",23,1847	,-	,2	,4	,1	,0.5	,80.2	,0.5	,-	,6.41
https://www.whoscored.com/Players/399957/Show/Aster-Vranckx,Aster Vranckx,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",21,",  M(C)  ",12(12),1143	,-	,-	,6	,-	,0.2	,86.4	,0.7	,-	,6.40
https://www.whoscored.com/Players/371012/Show/Brenden-Aaronson,Brenden Aaronson,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",23,",  AM(CLR),FW  ",14(16),1267	,2	,2	,1	,1	,0.6	,80.2	,0.4	,1	,6.40
https://www.whoscored.com/Players/126316/Show/Takuma-Asano,Takuma Asano,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",29,",  AM(CLR),FW  ",26(3),2005	,6	,1	,2	,-	,2.2	,72.2	,0.5	,1	,6.40
https://www.whoscored.com/Players/144710/Show/Marvin-Friedrich,Marvin Friedrich,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",28,",  D(C)  ",17(7),1563	,-	,-	,1	,-	,0.5	,83.9	,1.6	,-	,6.40
https://www.whoscored.com/Players/392646/Show/Karim-Adeyemi,Karim Adeyemi,https://www.whoscored.com/Teams/44/Show/Germany-Borussia-Dortmund,"Borussia Dortmund, ",22,",  AM(LR),FW  ",10(11),915	,3	,1	,4	,1	,1.1	,77.9	,0.7	,-	,6.40
https://www.whoscored.com/Players/377269/Show/Emir-Karic,Emir Karic,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",27,",  D(L),M(LR)  ",18(9),1783	,-	,-	,4	,-	,0.4	,80.4	,0.8	,-	,6.40
https://www.whoscored.com/Players/485184/Show/Benedict-Hollerbach,Benedict Hollerbach,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",23,",  FW  ",15(13),1283	,5	,-	,2	,-	,1.2	,69.9	,0.7	,1	,6.39
https://www.whoscored.com/Players/366868/Show/Jeong-Woo-Yeong,Jeong Woo-Yeong,https://www.whoscored.com/Teams/41/Show/Germany-Stuttgart,"Stuttgart, ",24,",  AM(CR),FW  ",5(21),621	,2	,3	,1	,-	,0.7	,85.4	,0.1	,-	,6.39
https://www.whoscored.com/Players/399262/Show/Adrian-Beck,Adrian Beck,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",27,",  AM(C)  ",11(12),975	,1	,1	,1	,-	,0.5	,73.5	,0.8	,-	,6.38
https://www.whoscored.com/Players/367182/Show/Tom-Krau%C3%9F,Tom Krauß,https://www.whoscored.com/Teams/219/Show/Germany-Mainz,"Mainz, ",23,",  DMC  ",13(16),1342	,1	,2	,5	,-	,0.7	,75.4	,0.5	,-	,6.38
https://www.whoscored.com/Players/496922/Show/Jordy-Makengo,Jordy Makengo,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",22,",  D(L)  ",10(10),1021	,-	,-	,1	,-	,0.2	,85.4	,0.9	,-	,6.38
https://www.whoscored.com/Players/442306/Show/Oscar-Vilhelmsson,Oscar Vilhelmsson,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",20,",  FW  ",16(10),1375	,4	,1	,2	,-	,1.1	,60.7	,1.6	,-	,6.38
https://www.whoscored.com/Players/383857/Show/C%C3%A9dric-Zesiger,Cédric Zesiger,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",26,",  D(C)  ",18(5),1635	,-	,-	,5	,-	,0.7	,84.6	,1.7	,-	,6.38
https://www.whoscored.com/Players/306637/Show/Niklas-Dorsch,Niklas Dorsch,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",26,",  DMC  ",16(5),1390	,-	,-	,5	,-	,0.7	,87.5	,0.5	,-	,6.37
https://www.whoscored.com/Players/301066/Show/Steffen-Tigges,Steffen Tigges,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",25,",  FW  ",6(19),717	,3	,-	,-	,-	,0.9	,60.8	,1.6	,-	,6.37
https://www.whoscored.com/Players/291964/Show/V%C3%A1clav-Cerny,Václav Cerny,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",26,",  AM(R)  ",12(10),925	,4	,-	,2	,-	,0.9	,74.9	,-	,-	,6.37
https://www.whoscored.com/Players/354434/Show/Kevin-Sessa,Kevin Sessa,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",24,",  D(R),M(CR)  ",7(23),1002	,3	,-	,1	,-	,1	,75.2	,0.5	,-	,6.37
https://www.whoscored.com/Players/361431/Show/Christopher-Antwi-Adjei,Christopher Antwi-Adjei,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",30,",  AM(CLR)  ",11(14),1214	,2	,2	,5	,-	,1.2	,74.5	,0.4	,-	,6.36
https://www.whoscored.com/Players/92812/Show/Kevin-Volland,Kevin Volland,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",31,",  AM(CLR),FW  ",17(9),1354	,3	,4	,1	,2	,1.4	,66.6	,0.9	,-	,6.36
https://www.whoscored.com/Players/19910/Show/Norman-Theuerkauf,Norman Theuerkauf,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",37,",  D(CL),DMC  ",14(11),1258	,-	,1	,3	,-	,0.3	,79.2	,0.5	,-	,6.35
https://www.whoscored.com/Players/438411/Show/Umut-Tohumcu,Umut Tohumcu,https://www.whoscored.com/Teams/1211/Show/Germany-Hoffenheim,"Hoffenheim, ",19,",  M(C)  ",12(8),1017	,-	,2	,5	,-	,0.8	,88.8	,0.1	,-	,6.35
https://www.whoscored.com/Players/422720/Show/Noah-Wei%C3%9Fhaupt,Noah Weißhaupt,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",22,",  M(L)  ",6(18),745	,1	,2	,1	,-	,0.1	,79.4	,0.1	,-	,6.35
https://www.whoscored.com/Players/94934/Show/Danny-da-Costa,Danny da Costa,https://www.whoscored.com/Teams/219/Show/Germany-Mainz,"Mainz, ",30,",  D(R),M(R)  ",9(10),827	,-	,1	,1	,-	,0.3	,70.8	,0.5	,-	,6.35
https://www.whoscored.com/Players/124014/Show/Sargis-Adamyan,Sargis Adamyan,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",31,",  AM(CLR),FW  ",8(12),798	,1	,2	,2	,-	,1.6	,72	,0.7	,-	,6.33
https://www.whoscored.com/Players/421751/Show/Tom%C3%A1s-Cvancara,Tomás Cvancara,https://www.whoscored.com/Teams/134/Show/Germany-Borussia-M-Gladbach,"Borussia M.Gladbach, ",23,",  FW  ",7(14),892	,4	,1	,4	,-	,1.7	,63.7	,1.1	,1	,6.33
https://www.whoscored.com/Players/35776/Show/Cristian-Gamboa,Cristian Gamboa,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",34,",  D(R),M(R)  ",12(10),1187	,-	,1	,6	,-	,0.3	,74.4	,0.5	,-	,6.33
https://www.whoscored.com/Players/234364/Show/Ludovic-Ajorque,Ludovic Ajorque,https://www.whoscored.com/Teams/219/Show/Germany-Mainz,"Mainz, ",30,",  FW  ",15(11),1357	,2	,-	,4	,-	,1.1	,71	,3	,-	,6.32
https://www.whoscored.com/Players/315312/Show/A%C3%AFssa-La%C3%AFdouni,Aïssa Laïdouni,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",27,",  DMC  ",10(13),1067	,-	,3	,2	,-	,0.6	,81.2	,0.6	,-	,6.32
https://www.whoscored.com/Players/399385/Show/Adam-Hlozek,Adam Hlozek,https://www.whoscored.com/Teams/36/Show/Germany-Leverkusen,"Leverkusen, ",21,",  AM(CL),FW  ",5(18),451	,2	,3	,1	,-	,0.8	,80.8	,0.3	,1	,6.32
https://www.whoscored.com/Players/354555/Show/Linton-Maina,Linton Maina,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",25,",  M(CLR),FW  ",21(10),1906	,1	,3	,4	,-	,1.1	,79.9	,-	,-	,6.31
https://www.whoscored.com/Players/418587/Show/Nicolas-Seiwald,Nicolas Seiwald,https://www.whoscored.com/Teams/7614/Show/Germany-RBL,"RBL, ",23,",  DMC  ",6(15),708	,-	,2	,1	,-	,-	,83.3	,0.3	,-	,6.31
https://www.whoscored.com/Players/146633/Show/Benno-Schmitz,Benno Schmitz,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",29,",  D(CLR)  ",13(9),1155	,-	,1	,5	,-	,0.4	,72.3	,0.7	,-	,6.31
https://www.whoscored.com/Players/399623/Show/Christoph-Klarer,Christoph Klarer,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",24,",  D(C)  ",28(2),2358	,2	,2	,9	,-	,0.3	,87.7	,1.4	,1	,6.30
https://www.whoscored.com/Players/312666/Show/Marius-Wolf,Marius Wolf,https://www.whoscored.com/Teams/44/Show/Germany-Borussia-Dortmund,"Borussia Dortmund, ",29,",  D(R),M(CLR)  ",12(10),1163	,-	,1	,2	,-	,0.4	,78	,0.3	,-	,6.29
https://www.whoscored.com/Players/423881/Show/Faride-Alidou,Faride Alidou,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",22,",  AM(LR)  ",14(12),1287	,4	,-	,4	,-	,1.3	,71	,0.7	,-	,6.29
https://www.whoscored.com/Players/236333/Show/Klaus-Gjasula,Klaus Gjasula,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",34,",  D(C),DMC  ",17(5),1367	,-	,-	,7	,1	,0.4	,83.2	,1.5	,-	,6.29
https://www.whoscored.com/Players/444269/Show/Denis-Huseinbasic,Denis Huseinbasic,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",23,",  M(C)  ",18(8),1627	,-	,3	,5	,-	,0.5	,86.7	,0.3	,-	,6.29
https://www.whoscored.com/Players/403643/Show/Rasmus-Carstensen,Rasmus Carstensen,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",23,",  D(R)  ",18(5),1662	,-	,-	,-	,1	,0.4	,72.3	,0.7	,-	,6.29
https://www.whoscored.com/Players/395850/Show/Tiago-Tom%C3%A1s,Tiago Tomás,https://www.whoscored.com/Teams/33/Show/Germany-Wolfsburg,"Wolfsburg, ",22,",  AM(CLR),FW  ",11(15),1031	,1	,1	,3	,-	,1	,71	,0.6	,-	,6.29
https://www.whoscored.com/Players/465927/Show/Moritz-Broschinski,Moritz Broschinski,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",23,",  FW  ",14(12),1244	,2	,2	,4	,-	,1	,63	,1.4	,2	,6.29
https://www.whoscored.com/Players/377259/Show/Erhan-Masovic,Erhan Masovic,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",25,",  D(C),DMC  ",24(5),2218	,-	,-	,7	,-	,0.6	,78.2	,1.2	,-	,6.28
https://www.whoscored.com/Players/97145/Show/J%C3%A9r%C3%B4me-Roussillon,Jérôme Roussillon,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",31,",  D(L),M(L)  ",8(15),744	,-	,1	,2	,-	,0.3	,75.4	,0.4	,-	,6.28
https://www.whoscored.com/Players/369861/Show/Alex-Kr%C3%A1l,Alex Král,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",26,",  DMC  ",13(11),1366	,-	,-	,2	,-	,0.8	,72.7	,0.7	,-	,6.27
https://www.whoscored.com/Players/318295/Show/Mat%C3%BAs-Bero,Matús Bero,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",28,",  M(CLR),FW  ",20(4),1669	,1	,1	,6	,-	,1.3	,68.8	,0.5	,-	,6.27
https://www.whoscored.com/Players/346733/Show/Marco-Richter,Marco Richter,https://www.whoscored.com/Teams/219/Show/Germany-Mainz,"Mainz, ",26,",  M(CLR),FW  ",7(13),713	,1	,-	,3	,-	,1.9	,69	,0.2	,-	,6.26
https://www.whoscored.com/Players/77445/Show/Christian-Gro%C3%9F,Christian Groß,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",35,",  D(C),DMC  ",8(12),792	,-	,1	,1	,-	,0.2	,87.1	,0.8	,-	,6.26
https://www.whoscored.com/Players/342062/Show/Nikola-Dovedan,Nikola Dovedan,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",30,",  AM(CLR),FW  ",5(16),648	,3	,1	,-	,1	,0.7	,63.5	,0.3	,-	,6.25
https://www.whoscored.com/Players/335617/Show/Lukas-Daschner,Lukas Daschner,https://www.whoscored.com/Teams/109/Show/Germany-Bochum,"Bochum, ",25,",  AM(C),FW  ",3(17),527	,1	,1	,2	,-	,0.7	,64.7	,0.3	,-	,6.23
https://www.whoscored.com/Players/123178/Show/Sven-Michel,Sven Michel,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",33,",  AM(L),FW  ",5(17),575	,2	,1	,2	,-	,0.6	,58.2	,0.8	,-	,6.22
https://www.whoscored.com/Players/392643/Show/Mikkel-Kaufmann,Mikkel Kaufmann,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",23,",  FW  ",4(14),481	,1	,-	,-	,-	,0.8	,54.2	,1.4	,-	,6.22
https://www.whoscored.com/Players/428011/Show/Dion-Beljo,Dion Beljo,https://www.whoscored.com/Teams/1730/Show/Germany-Augsburg,"Augsburg, ",22,",  FW  ",3(23),564	,2	,-	,2	,-	,0.7	,73.4	,0.7	,-	,6.21
https://www.whoscored.com/Players/427578/Show/Matej-Maglica,Matej Maglica,https://www.whoscored.com/Teams/1147/Show/Germany-Darmstadt,"Darmstadt, ",25,",  D(C)  ",21(5),1705	,1	,-	,7	,2	,0.4	,76.8	,2	,-	,6.20
https://www.whoscored.com/Players/90984/Show/Denis-Thomalla,Denis Thomalla,https://www.whoscored.com/Teams/4852/Show/Germany-FC-Heidenheim,"FC Heidenheim, ",31,",  M(CL),FW  ",3(18),435	,-	,-	,-	,-	,0.1	,75.9	,0.9	,-	,6.18
