Player_URL,Name,Team_URL,Team,Age,Position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/71833/Show/Anthony-Lopes,Anthony Lopes,https://www.whoscored.com/Teams/228/Show/France-Lyon,"Lyon, ",33,",  GK  ",31,2790	,-	,-	,-	,-	,-	,70.4	,0.2	,4	,6.92
https://www.whoscored.com/Players/262838/Show/Takumi-Minamino,Takumi Minamino,https://www.whoscored.com/Teams/248/Show/France-Monaco,"Monaco, ",29,",  AM(CLR),FW  ",25(5),2128	,9	,6	,4	,-	,2	,75.9	,0.2	,2	,6.92
https://www.whoscored.com/Players/395802/Show/Gon%C3%A7alo-Ramos,Gonçalo Ramos,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",23,",  AM(C),FW  ",16(13),1422	,11	,1	,1	,-	,1.9	,77.3	,1	,3	,6.91
https://www.whoscored.com/Players/122346/Show/Laurent-Abergel,Laurent Abergel,https://www.whoscored.com/Teams/146/Show/France-Lorient,"Lorient, ",31,",  DMC  ",32(1),2862	,2	,1	,4	,-	,0.8	,85.9	,0.5	,2	,6.91
https://www.whoscored.com/Players/402810/Show/Emmanuel-Agbadou,Emmanuel Agbadou,https://www.whoscored.com/Teams/950/Show/France-Reims,"Reims, ",27,",  D(CR),DMC  ",29(3),2597	,1	,1	,1	,-	,1	,87.2	,1.4	,2	,6.91
https://www.whoscored.com/Players/379687/Show/Thijs-Dallinga,Thijs Dallinga,https://www.whoscored.com/Teams/246/Show/France-Toulouse,"Toulouse, ",23,",  FW  ",28(5),2518	,14	,2	,6	,-	,2.5	,68.3	,1.8	,3	,6.90
https://www.whoscored.com/Players/366379/Show/Kh%C3%A9phren-Thuram,Khéphren Thuram,https://www.whoscored.com/Teams/613/Show/France-Nice,"Nice, ",23,",  DMC,M(L)  ",25(2),2114	,1	,1	,7	,-	,1.4	,87.4	,0.7	,-	,6.90
https://www.whoscored.com/Players/236546/Show/Ruben-Aguilar,Ruben Aguilar,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",31,",  D(R),M(R)  ",22(3),1923	,1	,3	,3	,-	,0.5	,84	,1	,2	,6.90
https://www.whoscored.com/Players/402130/Show/Dilane-Bakwa,Dilane Bakwa,https://www.whoscored.com/Teams/148/Show/France-Strasbourg,"Strasbourg, ",21,",  AM(CLR)  ",25(6),2188	,3	,6	,4	,1	,1.4	,76.9	,0.4	,6	,6.90
https://www.whoscored.com/Players/81662/Show/Ismaily,Ismaily,https://www.whoscored.com/Teams/607/Show/France-Lille,"Lille, ",34,",  D(L)  ",28(2),2467	,1	,1	,1	,-	,0.2	,83.4	,1.4	,1	,6.89
https://www.whoscored.com/Players/260493/Show/Fr%C3%A9d%C3%A9ric-Guilbert,Frédéric Guilbert,https://www.whoscored.com/Teams/148/Show/France-Strasbourg,"Strasbourg, ",29,",  D(CLR),M(R)  ",29(3),2495	,2	,-	,3	,-	,0.7	,80.7	,0.8	,1	,6.89
https://www.whoscored.com/Players/389064/Show/Melvin-Bard,Melvin Bard,https://www.whoscored.com/Teams/613/Show/France-Nice,"Nice, ",23,",  D(L),M(L)  ",31(1),2663	,1	,2	,7	,1	,0.5	,84	,0.8	,1	,6.88
https://www.whoscored.com/Players/349368/Show/Romain-Faivre,Romain Faivre,https://www.whoscored.com/Teams/146/Show/France-Lorient,"Lorient, ",25,",  AM(CLR)  ",16(1),1453	,5	,1	,1	,-	,1.6	,86.9	,0.2	,1	,6.88
https://www.whoscored.com/Players/338497/Show/Angel-Gomes,Angel Gomes,https://www.whoscored.com/Teams/607/Show/France-Lille,"Lille, ",23,",  M(CL),FW  ",29(2),2583	,-	,8	,5	,-	,1.1	,91.3	,0.2	,-	,6.88
https://www.whoscored.com/Players/366875/Show/Bafod%C3%A9-Diakit%C3%A9,Bafodé Diakité,https://www.whoscored.com/Teams/607/Show/France-Lille,"Lille, ",23,",  D(CR)  ",19(2),1697	,5	,2	,3	,-	,0.8	,92.3	,1.6	,1	,6.88
https://www.whoscored.com/Players/361710/Show/Jean-Clair-Todibo,Jean-Clair Todibo,https://www.whoscored.com/Teams/613/Show/France-Nice,"Nice, ",24,",  D(C)  ",30,2654	,-	,2	,2	,1	,0.3	,90.1	,1.4	,2	,6.87
https://www.whoscored.com/Players/129282/Show/Benjamin-Bourigeaud,Benjamin Bourigeaud,https://www.whoscored.com/Teams/313/Show/France-Rennes,"Rennes, ",30,",  M(CLR)  ",29(3),2437	,9	,6	,1	,-	,1.6	,82.1	,0.4	,3	,6.87
https://www.whoscored.com/Players/349699/Show/Ismail-Jakobs,Ismail Jakobs,https://www.whoscored.com/Teams/248/Show/France-Monaco,"Monaco, ",24,",  D(L),M(L)  ",16(6),1467	,1	,2	,-	,-	,1	,78.3	,1.8	,3	,6.87
https://www.whoscored.com/Players/252419/Show/Denis-Zakaria,Denis Zakaria,https://www.whoscored.com/Teams/248/Show/France-Monaco,"Monaco, ",27,",  D(C),DMC  ",24(1),2142	,4	,-	,9	,2	,1	,91.6	,0.4	,2	,6.87
https://www.whoscored.com/Players/235829/Show/Mory-Diaw,Mory Diaw,https://www.whoscored.com/Teams/941/Show/France-Clermont-Foot,"Clermont Foot, ",31,",  GK  ",30,2700	,-	,-	,3	,-	,-	,64.7	,0.4	,3	,6.87
https://www.whoscored.com/Players/426648/Show/Maghnes-Akliouche,Maghnes Akliouche,https://www.whoscored.com/Teams/248/Show/France-Monaco,"Monaco, ",22,",  AM(CR)  ",18(10),1620	,7	,4	,5	,-	,1.3	,81.9	,0.1	,1	,6.87
https://www.whoscored.com/Players/6683/Show/Dante,Dante,https://www.whoscored.com/Teams/613/Show/France-Nice,"Nice, ",40,",  D(C)  ",32,2844	,1	,1	,5	,1	,0.5	,91.1	,1.7	,1	,6.87
https://www.whoscored.com/Players/398931/Show/Lilian-Brassier,Lilian Brassier,https://www.whoscored.com/Teams/2332/Show/France-Brest,"Brest, ",24,",  D(CL)  ",30,2679	,3	,-	,9	,1	,0.4	,83.1	,1.8	,-	,6.86
https://www.whoscored.com/Players/328288/Show/Arnaud-Nordin,Arnaud Nordin,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",26,",  AM(CLR),FW  ",15(5),1254	,5	,3	,1	,1	,1.5	,84.8	,0.5	,2	,6.86
https://www.whoscored.com/Players/349960/Show/Mahdi-Camara,Mahdi Camara,https://www.whoscored.com/Teams/2332/Show/France-Brest,"Brest, ",26,",  D(CR),M(C)  ",26(6),2039	,7	,3	,7	,-	,1.3	,84	,1	,2	,6.86
https://www.whoscored.com/Players/234376/Show/Samuel-Gigot,Samuel Gigot,https://www.whoscored.com/Teams/249/Show/France-Marseille,"Marseille, ",30,",  D(C)  ",20(1),1729	,3	,-	,7	,1	,0.9	,88.1	,2.3	,1	,6.85
https://www.whoscored.com/Players/380645/Show/Joris-Chotard,Joris Chotard,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",22,",  DMC  ",30(1),2594	,-	,3	,5	,-	,0.7	,83.2	,0.8	,-	,6.84
https://www.whoscored.com/Players/101949/Show/Marquinhos,Marquinhos,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",30,",  D(CR),DMC  ",18(3),1540	,-	,1	,1	,-	,0.2	,94.5	,1.1	,-	,6.84
https://www.whoscored.com/Players/298737/Show/Vincent-Sierro,Vincent Sierro,https://www.whoscored.com/Teams/246/Show/France-Toulouse,"Toulouse, ",28,",  M(C)  ",25(5),2265	,6	,2	,8	,-	,1.2	,82	,1.1	,3	,6.83
https://www.whoscored.com/Players/34008/Show/Alexandre-Oukidja,Alexandre Oukidja,https://www.whoscored.com/Teams/314/Show/France-Metz,"Metz, ",35,",  GK  ",34,2988	,-	,-	,3	,-	,-	,44.9	,0.4	,4	,6.83
https://www.whoscored.com/Players/386153/Show/Rayan-Cherki,Rayan Cherki,https://www.whoscored.com/Teams/228/Show/France-Lyon,"Lyon, ",20,",  AM(CLR),FW  ",19(14),1723	,1	,6	,-	,-	,1.7	,81.1	,0.1	,1	,6.83
https://www.whoscored.com/Players/329356/Show/Martin-Terrier,Martin Terrier,https://www.whoscored.com/Teams/313/Show/France-Rennes,"Rennes, ",27,",  AM(CL),FW  ",19(5),1533	,7	,3	,2	,1	,1.6	,80.2	,1.4	,2	,6.83
https://www.whoscored.com/Players/444679/Show/Warren-Za%C3%AFre-Emery,Warren Zaïre-Emery,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",18,",  DMC,M(R)  ",21(5),1963	,2	,3	,4	,-	,0.5	,92.4	,0.3	,-	,6.83
https://www.whoscored.com/Players/139186/Show/Lucas-Hern%C3%A1ndez,Lucas Hernández,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",28,",  D(CL)  ",23(4),1917	,1	,1	,6	,-	,0.2	,90.6	,0.9	,-	,6.82
https://www.whoscored.com/Players/433183/Show/D%C3%A9sir%C3%A9-Dou%C3%A9,Désiré Doué,https://www.whoscored.com/Teams/313/Show/France-Rennes,"Rennes, ",19,",  AM(CLR)  ",17(14),1626	,4	,4	,3	,-	,1.1	,79	,0.2	,4	,6.82
https://www.whoscored.com/Players/94891/Show/Danilo-Pereira,Danilo Pereira,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",32,",  D(C),DMC  ",22(4),1993	,-	,-	,2	,-	,0.4	,94.1	,1.8	,-	,6.82
https://www.whoscored.com/Players/402059/Show/Rasmus-Nicolaisen,Rasmus Nicolaisen,https://www.whoscored.com/Teams/246/Show/France-Toulouse,"Toulouse, ",27,",  D(C)  ",33,2927	,2	,-	,4	,1	,0.6	,85	,3.3	,1	,6.81
https://www.whoscored.com/Players/202185/Show/Moses-Simon,Moses Simon,https://www.whoscored.com/Teams/302/Show/France-Nantes,"Nantes, ",28,",  M(CLR),FW  ",21(1),1794	,3	,5	,-	,-	,1.5	,75.9	,0.7	,1	,6.80
https://www.whoscored.com/Players/105198/Show/Brice-Samba,Brice Samba,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",30,",  GK  ",33,2970	,-	,-	,3	,-	,-	,75.7	,0.2	,2	,6.80
https://www.whoscored.com/Players/398299/Show/Lucas-Chevalier,Lucas Chevalier,https://www.whoscored.com/Teams/607/Show/France-Lille,"Lille, ",22,",  GK  ",33,2970	,-	,-	,1	,-	,-	,74.9	,0.2	,3	,6.80
https://www.whoscored.com/Players/89928/Show/Benjamin-Lecomte,Benjamin Lecomte,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",33,",  GK  ",30,2700	,-	,1	,1	,-	,-	,62.1	,0.2	,2	,6.80
https://www.whoscored.com/Players/123253/Show/Gautier-Lloris,Gautier Lloris,https://www.whoscored.com/Teams/217/Show/France-Le-Havre,"Le Havre, ",28,",  D(C)  ",31,2780	,2	,-	,2	,-	,0.5	,85.6	,2.4	,-	,6.80
https://www.whoscored.com/Players/407949/Show/V%C3%ADtinha,Vítinha,https://www.whoscored.com/Teams/249/Show/France-Marseille,"Marseille, ",24,",  FW  ",10(8),922	,3	,2	,1	,-	,2.1	,77.1	,0.7	,1	,6.79
https://www.whoscored.com/Players/330672/Show/Facundo-Medina,Facundo Medina,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",25,",  D(CL)  ",30(1),2714	,1	,3	,11	,-	,0.6	,87	,1.2	,1	,6.79
https://www.whoscored.com/Players/348654/Show/Amine-Gouiri,Amine Gouiri,https://www.whoscored.com/Teams/313/Show/France-Rennes,"Rennes, ",24,",  AM(CLR),FW  ",24(7),2076	,7	,3	,2	,-	,2.5	,82.6	,0.5	,2	,6.79
https://www.whoscored.com/Players/369863/Show/Neto-Borges,Neto Borges,https://www.whoscored.com/Teams/941/Show/France-Clermont-Foot,"Clermont Foot, ",27,",  D(CL),M(L)  ",28,2517	,-	,1	,3	,1	,0.6	,82.8	,1.3	,1	,6.78
https://www.whoscored.com/Players/339500/Show/Przemyslaw-Frankowski,Przemyslaw Frankowski,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",29,",  D(R),M(CLR)  ",24(6),2196	,3	,2	,4	,-	,1	,81.1	,0.6	,3	,6.78
https://www.whoscored.com/Players/294193/Show/Fabi%C3%A1n-Ruiz,Fabián Ruiz,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",28,",  M(CL)  ",14(7),1195	,1	,3	,3	,-	,0.9	,90.1	,0.2	,1	,6.78
https://www.whoscored.com/Players/330816/Show/Kevin-Danso,Kevin Danso,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",25,",  D(C)  ",30,2656	,1	,-	,6	,-	,0.7	,88.1	,1.9	,-	,6.78
https://www.whoscored.com/Players/456749/Show/Christian-Mawissa,Christian Mawissa,https://www.whoscored.com/Teams/246/Show/France-Toulouse,"Toulouse, ",19,",  D(C)  ",12(5),1116	,2	,-	,3	,-	,0.3	,84.5	,1.2	,1	,6.77
https://www.whoscored.com/Players/135259/Show/Steve-Mouni%C3%A9,Steve Mounié,https://www.whoscored.com/Teams/2332/Show/France-Brest,"Brest, ",29,",  FW  ",20(12),1773	,6	,2	,2	,1	,1.9	,63	,4.3	,-	,6.77
https://www.whoscored.com/Players/333542/Show/Randal-Kolo-Muani,Randal Kolo Muani,https://www.whoscored.com/Teams/304/Show/France-PSG,"PSG, ",25,",  AM(CLR),FW  ",13(13),1265	,6	,5	,1	,-	,0.8	,73.1	,0.6	,1	,6.77
https://www.whoscored.com/Players/137521/Show/Nabil-Bentaleb,Nabil Bentaleb,https://www.whoscored.com/Teams/607/Show/France-Lille,"Lille, ",29,",  M(C)  ",23(3),1968	,-	,3	,7	,-	,0.4	,86.3	,0.9	,1	,6.77
https://www.whoscored.com/Players/404952/Show/Marvin-Senaya,Marvin Senaya,https://www.whoscored.com/Teams/148/Show/France-Strasbourg,"Strasbourg, ",23,",  D(R),M(R)  ",23(9),2141	,1	,1	,3	,1	,0.5	,81.7	,1.3	,1	,6.77
https://www.whoscored.com/Players/302839/Show/Arthur-Desmas,Arthur Desmas,https://www.whoscored.com/Teams/217/Show/France-Le-Havre,"Le Havre, ",30,",  GK  ",33,2970	,-	,-	,2	,-	,-	,59.1	,0.4	,2	,6.77
https://www.whoscored.com/Players/286080/Show/Gabriel-Suazo,Gabriel Suazo,https://www.whoscored.com/Teams/246/Show/France-Toulouse,"Toulouse, ",26,",  D(L),M(L)  ",27(4),2363	,-	,4	,5	,-	,0.3	,81.8	,0.6	,-	,6.77
https://www.whoscored.com/Players/234352/Show/Yunis-Abdelhamid,Yunis Abdelhamid,https://www.whoscored.com/Teams/950/Show/France-Reims,"Reims, ",36,",  D(C)  ",31,2782	,4	,-	,5	,-	,0.7	,85.2	,2	,1	,6.77
https://www.whoscored.com/Players/409837/Show/Mostafa-Mohamed,Mostafa Mohamed,https://www.whoscored.com/Teams/302/Show/France-Nantes,"Nantes, ",26,",  FW  ",24(5),2018	,8	,2	,3	,1	,2.2	,66.1	,2.6	,4	,6.76
https://www.whoscored.com/Players/399961/Show/Arthur-Theate,Arthur Theate,https://www.whoscored.com/Teams/313/Show/France-Rennes,"Rennes, ",24,",  D(CL)  ",27(1),2300	,2	,-	,4	,-	,0.8	,88.5	,1.6	,1	,6.76
https://www.whoscored.com/Players/400193/Show/David-Pereira-da-Costa,David Pereira da Costa,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",23,",  AM(CL)  ",17(8),1498	,4	,2	,3	,-	,1.2	,85	,0.2	,2	,6.76
https://www.whoscored.com/Players/375326/Show/Kiki-Kouyat%C3%A9,Kiki Kouyaté,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",27,",  D(C)  ",22(1),1930	,-	,2	,5	,1	,0.6	,82.7	,2.7	,-	,6.76
https://www.whoscored.com/Players/364214/Show/Clinton-Mata,Clinton Mata,https://www.whoscored.com/Teams/228/Show/France-Lyon,"Lyon, ",31,",  D(CR),M(R)  ",25(3),2222	,-	,3	,6	,-	,0.5	,86.1	,1	,-	,6.75
https://www.whoscored.com/Players/403803/Show/Mart%C3%ADn-Satriano,Martín Satriano,https://www.whoscored.com/Teams/2332/Show/France-Brest,"Brest, ",23,",  FW  ",21(12),1871	,4	,4	,4	,-	,1.9	,72.4	,1.9	,-	,6.75
https://www.whoscored.com/Players/486031/Show/Arouna-Sangante,Arouna Sangante,https://www.whoscored.com/Teams/217/Show/France-Le-Havre,"Le Havre, ",22,",  D(CR)  ",30,2690	,-	,-	,8	,-	,0.5	,81.9	,1.7	,1	,6.75
https://www.whoscored.com/Players/426340/Show/Muhammed-Cham,Muhammed Cham,https://www.whoscored.com/Teams/941/Show/France-Clermont-Foot,"Clermont Foot, ",23,",  AM(C),FW  ",29(4),2563	,8	,4	,4	,-	,2.2	,85.7	,0.2	,1	,6.75
https://www.whoscored.com/Players/104368/Show/Chancel-Mbemba,Chancel Mbemba,https://www.whoscored.com/Teams/249/Show/France-Marseille,"Marseille, ",29,",  D(CLR),DMC  ",25,2209	,2	,2	,1	,-	,0.8	,88.2	,1.6	,1	,6.75
https://www.whoscored.com/Players/83824/Show/Marco-Bizot,Marco Bizot,https://www.whoscored.com/Teams/2332/Show/France-Brest,"Brest, ",33,",  GK  ",32,2878	,-	,-	,3	,1	,-	,72	,0.1	,1	,6.74
https://www.whoscored.com/Players/437299/Show/Leny-Yoro,Leny Yoro,https://www.whoscored.com/Teams/607/Show/France-Lille,"Lille, ",18,",  D(C)  ",30(2),2672	,2	,-	,5	,-	,0.4	,92.2	,1.4	,1	,6.74
https://www.whoscored.com/Players/121858/Show/Issiaga-Sylla,Issiaga Sylla,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",30,",  D(LR),M(L)  ",17(2),1457	,1	,2	,3	,-	,0.7	,75.1	,1	,1	,6.74
https://www.whoscored.com/Players/486734/Show/Neil-El-Aynaoui,Neil El Aynaoui,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",23,",  M(C)  ",17(8),1567	,1	,2	,1	,-	,0.9	,86.7	,0.7	,-	,6.74
https://www.whoscored.com/Players/322668/Show/Amine-Harit,Amine Harit,https://www.whoscored.com/Teams/249/Show/France-Marseille,"Marseille, ",27,",  AM(CLR),FW  ",21(7),1829	,1	,2	,5	,-	,1.2	,87.1	,0.1	,1	,6.73
https://www.whoscored.com/Players/322670/Show/Isma%C3%AFla-Sarr,Ismaïla Sarr,https://www.whoscored.com/Teams/249/Show/France-Marseille,"Marseille, ",26,",  AM(CLR),FW  ",15(8),1449	,3	,4	,1	,-	,1.1	,80.9	,1	,-	,6.73
https://www.whoscored.com/Players/361433/Show/Marcin-Bulka,Marcin Bulka,https://www.whoscored.com/Teams/613/Show/France-Nice,"Nice, ",24,",  GK  ",34,3060	,-	,-	,2	,-	,-	,84.2	,0.3	,3	,6.73
https://www.whoscored.com/Players/383798/Show/Mohamed-Daramy,Mohamed Daramy,https://www.whoscored.com/Teams/950/Show/France-Reims,"Reims, ",22,",  AM(L),FW  ",19(6),1657	,4	,5	,-	,-	,1.2	,77.7	,0.2	,-	,6.73
https://www.whoscored.com/Players/447689/Show/Lamine-Camara,Lamine Camara,https://www.whoscored.com/Teams/314/Show/France-Metz,"Metz, ",20,",  M(C)  ",26(5),2266	,1	,4	,3	,-	,1	,79.3	,0.4	,-	,6.73
https://www.whoscored.com/Players/383816/Show/Mousa-Al-Ta-39-mari,Mousa Al Ta'mari,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",27,",  M(LR),FW  ",24(3),1943	,5	,2	,-	,-	,1.7	,76.2	,0.4	,1	,6.73
https://www.whoscored.com/Players/121417/Show/Guillermo-Marip%C3%A1n,Guillermo Maripán,https://www.whoscored.com/Teams/248/Show/France-Monaco,"Monaco, ",30,",  D(C)  ",21(2),1769	,1	,-	,-	,1	,0.5	,88.7	,2	,-	,6.72
https://www.whoscored.com/Players/398393/Show/Enzo-Le-F%C3%A9e,Enzo Le Fée,https://www.whoscored.com/Teams/313/Show/France-Rennes,"Rennes, ",24,",  M(CLR)  ",19(6),1537	,-	,1	,3	,-	,0.5	,87.2	,0.4	,1	,6.72
https://www.whoscored.com/Players/463147/Show/Ernest-Nuamah,Ernest Nuamah,https://www.whoscored.com/Teams/228/Show/France-Lyon,"Lyon, ",20,",  AM(R)  ",21(8),1849	,3	,2	,4	,-	,1.5	,83.8	,0.3	,1	,6.71
https://www.whoscored.com/Players/115508/Show/Morgan-Sanson,Morgan Sanson,https://www.whoscored.com/Teams/613/Show/France-Nice,"Nice, ",29,",  M(CLR)  ",24(5),1978	,2	,3	,4	,-	,1.4	,84.1	,0.3	,2	,6.71
https://www.whoscored.com/Players/236552/Show/Jonathan-Gradit,Jonathan Gradit,https://www.whoscored.com/Teams/309/Show/France-Lens,"Lens, ",31,",  D(CR)  ",26,2122	,1	,-	,9	,1	,0.2	,86.5	,2.2	,1	,6.71
https://www.whoscored.com/Players/486036/Show/Nabil-Alioui,Nabil Alioui,https://www.whoscored.com/Teams/217/Show/France-Le-Havre,"Le Havre, ",25,",  AM(C)  ",12(6),1018	,4	,1	,1	,-	,1.6	,69	,0.6	,-	,6.70
https://www.whoscored.com/Players/85693/Show/R%C3%A9my-Cabella,Rémy Cabella,https://www.whoscored.com/Teams/607/Show/France-Lille,"Lille, ",34,",  M(CLR),FW  ",14(16),1468	,2	,2	,-	,-	,1.1	,84.5	,0.2	,2	,6.70
https://www.whoscored.com/Players/103542/Show/Yvon-Mvogo,Yvon Mvogo,https://www.whoscored.com/Teams/146/Show/France-Lorient,"Lorient, ",30,",  GK  ",34,3060	,-	,-	,1	,-	,-	,72	,0.2	,2	,6.69
https://www.whoscored.com/Players/335692/Show/Kr%C3%A9pin-Diatta,Krépin Diatta,https://www.whoscored.com/Teams/248/Show/France-Monaco,"Monaco, ",25,",  D(R),M(CLR),FW  ",12(14),1196	,-	,2	,2	,-	,0.3	,78.6	,1.2	,-	,6.69
https://www.whoscored.com/Players/377411/Show/Marshall-Munetsi,Marshall Munetsi,https://www.whoscored.com/Teams/950/Show/France-Reims,"Reims, ",28,",  D(C),M(C)  ",25(2),2180	,4	,3	,5	,-	,1.6	,72	,1.6	,1	,6.69
https://www.whoscored.com/Players/384005/Show/Arnaud-Kalimuendo,Arnaud Kalimuendo,https://www.whoscored.com/Teams/313/Show/France-Rennes,"Rennes, ",22,",  FW  ",25(5),2154	,10	,1	,6	,-	,2	,82.7	,0.3	,1	,6.69
https://www.whoscored.com/Players/101017/Show/Jordan-Veretout,Jordan Veretout,https://www.whoscored.com/Teams/249/Show/France-Marseille,"Marseille, ",31,",  M(C)  ",24(5),2184	,1	,2	,4	,-	,1.2	,84	,0.3	,1	,6.69
https://www.whoscored.com/Players/389130/Show/Logan-Costa,Logan Costa,https://www.whoscored.com/Teams/246/Show/France-Toulouse,"Toulouse, ",23,",  D(C)  ",29(2),2650	,1	,1	,6	,-	,0.5	,84.1	,2.1	,-	,6.69
https://www.whoscored.com/Players/444157/Show/%C3%89tienne-Yout%C3%A9,Étienne Youté,https://www.whoscored.com/Teams/217/Show/France-Le-Havre,"Le Havre, ",22,",  D(C)  ",22,1943	,-	,-	,1	,-	,0.3	,86.6	,1.4	,-	,6.69
https://www.whoscored.com/Players/405170/Show/Warmed-Omari,Warmed Omari,https://www.whoscored.com/Teams/313/Show/France-Rennes,"Rennes, ",24,",  D(C)  ",23(2),2072	,1	,-	,5	,1	,0.2	,90.1	,2	,-	,6.68
https://www.whoscored.com/Players/84899/Show/Nicolas-Pallois,Nicolas Pallois,https://www.whoscored.com/Teams/302/Show/France-Nantes,"Nantes, ",36,",  D(C)  ",17(6),1586	,-	,1	,5	,-	,0.2	,81.4	,1.3	,2	,6.68
https://www.whoscored.com/Players/29545/Show/Steve-Mandanda,Steve Mandanda,https://www.whoscored.com/Teams/313/Show/France-Rennes,"Rennes, ",39,",  GK  ",34,3060	,-	,-	,1	,-	,-	,69.6	,0.4	,-	,6.68
https://www.whoscored.com/Players/438897/Show/Alexsandro-Ribeiro,Alexsandro Ribeiro,https://www.whoscored.com/Teams/607/Show/France-Lille,"Lille, ",24,",  D(C)  ",24(5),2217	,-	,-	,6	,1	,0.6	,89.7	,1.4	,-	,6.68
https://www.whoscored.com/Players/30060/Show/Andr%C3%A9-Ayew,André Ayew,https://www.whoscored.com/Teams/217/Show/France-Le-Havre,"Le Havre, ",34,",  M(CLR),FW  ",12(7),1105	,5	,-	,2	,1	,1.7	,75.6	,2.3	,-	,6.68
https://www.whoscored.com/Players/361797/Show/Montassar-Talbi,Montassar Talbi,https://www.whoscored.com/Teams/146/Show/France-Lorient,"Lorient, ",26,",  D(C)  ",25,2205	,-	,-	,2	,-	,0.2	,85.5	,2.1	,1	,6.68
https://www.whoscored.com/Players/261150/Show/Stijn-Spierings,Stijn Spierings,https://www.whoscored.com/Teams/246/Show/France-Toulouse,"Toulouse, ",28,",  M(C)  ",16(6),1514	,-	,1	,5	,-	,0.5	,87.8	,0.7	,1	,6.67
https://www.whoscored.com/Players/328265/Show/Niklas-Schmidt,Niklas Schmidt,https://www.whoscored.com/Teams/246/Show/France-Toulouse,"Toulouse, ",26,",  M(C),FW  ",15(7),1273	,1	,1	,4	,-	,0.9	,84.1	,0.3	,1	,6.67
https://www.whoscored.com/Players/83809/Show/Nicol%C3%A1s-Tagliafico,Nicolás Tagliafico,https://www.whoscored.com/Teams/228/Show/France-Lyon,"Lyon, ",31,",  D(CL),M(L)  ",25,2129	,3	,1	,5	,1	,0.6	,86.9	,0.8	,1	,6.67
https://www.whoscored.com/Players/392645/Show/Mohamed-Camara,Mohamed Camara,https://www.whoscored.com/Teams/248/Show/France-Monaco,"Monaco, ",24,",  DMC  ",14(6),1044	,1	,2	,4	,-	,0.7	,92.2	,0.4	,-	,6.67
https://www.whoscored.com/Players/236558/Show/Baptiste-Santamar%C3%ADa,Baptiste Santamaría,https://www.whoscored.com/Teams/313/Show/France-Rennes,"Rennes, ",29,",  DMC  ",22(8),1931	,-	,1	,3	,-	,0.9	,87.6	,1.3	,1	,6.66
https://www.whoscored.com/Players/364228/Show/Becir-Omeragic,Becir Omeragic,https://www.whoscored.com/Teams/311/Show/France-Montpellier,"Montpellier, ",22,",  D(C),DMC  ",26(2),2313	,-	,-	,4	,-	,0.3	,85.4	,1.1	,-	,6.66
https://www.whoscored.com/Players/145427/Show/Pau-L%C3%B3pez,Pau López,https://www.whoscored.com/Teams/249/Show/France-Marseille,"Marseille, ",29,",  GK  ",33,2939	,-	,-	,1	,-	,-	,75.6	,0.2	,1	,6.66
https://www.whoscored.com/Players/444789/Show/Darlin-Yongwa,Darlin Yongwa,https://www.whoscored.com/Teams/146/Show/France-Lorient,"Lorient, ",23,",  M(L)  ",11(11),1153	,1	,1	,3	,-	,0.7	,72	,0.5	,1	,6.66
https://www.whoscored.com/Players/134894/Show/Corentin-Tolisso,Corentin Tolisso,https://www.whoscored.com/Teams/228/Show/France-Lyon,"Lyon, ",29,",  D(R),M(CR)  ",21(4),1752	,2	,1	,5	,-	,1.6	,85.8	,1.5	,-	,6.65
https://www.whoscored.com/Players/400505/Show/Terem-Moffi,Terem Moffi,https://www.whoscored.com/Teams/613/Show/France-Nice,"Nice, ",25,",  AM(R),FW  ",23(7),1961	,11	,2	,4	,-	,1.6	,73.1	,0.7	,2	,6.65
https://www.whoscored.com/Players/375340/Show/Lucas-Perrin,Lucas Perrin,https://www.whoscored.com/Teams/148/Show/France-Strasbourg,"Strasbourg, ",25,",  D(C)  ",30(1),2723	,-	,1	,3	,-	,0.4	,87.8	,1.6	,-	,6.65
